"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","tan",TRUE,0.00145,346,561,30,0.053,0.087,"GO:0044282","BP",3,"small molecule catabolic process",1,"PON1,ENTPD2,ACAA1,ACOX3,GSTZ1,ABCD1,BCKDK,PON3,NUDT1,ALDOC,MECR,CTH,SARDH,NT5C,TST,APOE,HRSP12,NPL,GAD2,SDSL,PCYOX1L,ALDH4A1,HAAO,ALDH1A1,ECI1,GUSB,OXCT2,NT5M,DECR2,NUDT18",5.57417401310394
"2","tan",TRUE,0.0203,223,561,21,0.037,0.094,"GO:0016054","BP",3,"organic acid catabolic process",1,"PON1,ACAA1,ACOX3,GSTZ1,ABCD1,BCKDK,PON3,MECR,CTH,SARDH,TST,HRSP12,NPL,GAD2,SDSL,PCYOX1L,ALDH4A1,HAAO,ECI1,GUSB,DECR2",5.90718404199668
"3","tan",TRUE,0.0203,223,561,21,0.037,0.094,"GO:0046395","BP",3,"carboxylic acid catabolic process",2,"PON1,ACAA1,ACOX3,GSTZ1,ABCD1,BCKDK,PON3,MECR,CTH,SARDH,TST,HRSP12,NPL,GAD2,SDSL,PCYOX1L,ALDH4A1,HAAO,ECI1,GUSB,DECR2",5.90718404199668
"4","tan",TRUE,0.0179,8577,561,321,0.572,0.037,"GO:0044444","CC",5,"cytoplasmic part",1,"MAD1L1,ALDH3B1,ARSD,HFE,NME1-NME2,AGPAT4,B4GALT7,CAPG,TRIT1,GEMIN8,COL23A1,FAM160A2,PHPT1,FLYWCH1,SNRNP40,ACAA1,GPC1,TAF11,PSME4,PIGB,RNF126,MRVI1,FERMT2,SNCB,NUP37,CAPZB,KIF22,SLC35C2,MRPL28,ACOX3,HSD17B14,TRIP6,TESC,BLVRB,GNPTG,ZNF268,LAMB1,RNF31,MRPS18A,TMED1,STX1B,SEC14L2,CYP2D6,CBY1,CYB5R3,AP1B1,GSTZ1,ERH,MTHFD1,APEX1,EMC9,GSS,CST3,MAP1LC3A,ABCD1,SLC35A2,EMD,PORCN,NUTF2,PIEZO1,BCKDK,SPG11,TSTA3,TBCB,PLA2G4C,PPP2R1A,COPE,OGDH,NUDT1,NRF1,MYL7,EDF1,PTGDS,RPL28,B9D1,ALDOC,RAB34,LPXN,ANAPC15,CHKA,MVK,PRMT8,MRPL2,APBB3,DNAH1,TFCP2L1,REEP6,AAK1,ALMS1,MECR,SRM,CTH,KIF17,APH1A,FBXW2,ACOT2,ALG5,EXOSC8,PEX16,ZMIZ2,SARDH,SDC4,NT5C,MSTO1,CHCHD5,SYMPK,RBCK1,NRSN2,ITPA,MRPS26,ASL,CFP,NUP214,FBXL12,TST,ORMDL1,NRL,AANAT,SYT5,APOE,TOMM40,CHMP2A,UBE2M,MRPS25,CHD1L,PDHA1,RHPN2,ILKAP,HRSP12,PEMT,MPRIP,SFTPD,C14ORF1,THUMPD3,ACP2,TIMM10,FADS2,REPS1,NPL,TTLL4,ITM2C,SERPINE2,COX5B,COG3,SPRY2,VPS45,GAD2,TXN,FPGS,PPCDC,SNRPF,SDSL,MMAB,RDH16,C12ORF10,CYP11A1,RLBP1,SGSM2,G6PC3,ALDH9A1,TMCO1,POU2F1,PSEN2,CRHBP,CXCL14,PCYOX1L,ANO7,CHST7,RPL10,PTGES2,LRSAM1,TUT1,ARFGAP2,SIDT2,DUSP15,TIMM8B,ABCB9,NPAS3,SCLT1,ADAM17,DNAAF1,KDM8,COX6A2,CPT2,PEX10,NPM2,C21ORF59,ALDH4A1,CHCHD6,ATAD3B,RSPH1,NDUFV3,G6PD,C21ORF2,S100B,S100A1,MYL3,RPL8,PGAP3,SNRNP25,CCDC78,SLC25A45,AKR7A3,SDC3,HAAO,MRPL55,GLB1L,CASP3,ALDH1A1,NOL6,AK8,PSMC3,TRMT61A,COQ4,SLC27A4,URM1,TRAPPC2L,RAB4B,GPD1,ECI1,SLC3A2,TMEM223,NDUFS5,CPLX1,SLC25A6,XPO6,CCDC8,SPNS1,GUSB,TRAPPC1,SPATA24,TTLL6,TSNARE1,ATP6V0E2,EXOSC1,TRAPPC12,ALG14,FIBP,CES2,FKBP2,SLC16A11,GOLT1A,YIF1A,C19ORF70,PARL,DOLK,PCSK1,AURKAIP1,B3GALT6,CHMP6,COX8A,DNAJC30,ACAD9,CHID1,NDUFAF3,OPLAH,EXOSC4,TMEM86B,SSR4,TRAPPC5,DHTKD1,SGSH,COPG1,IDH2,DDX28,SLC25A10,WBP2NL,RUVBL2,PSMG1,EIF3C,TXNRD2,CIB1,PCYT2,NDUFA13,GSAP,TOR3A,KIF24,NOXA1,SLX4,S100A13,MAOA,ALG1L,SEMA4A,EVL,AP2A1,ARRDC1,SLC25A29,ATAD3A,RPL12,ELOVL2,SPRED2,MSRB1,OXCT2,APRT,FANK1,GDI1,HSD17B8,AGPAT1,TRIM39,ATXN2,TCTN1,NT5M,DENND6B,HAUS7,MYL5,PAM16,HLA-DOB,ARPC4,PLEKHO2,BGLAP,MRPL20,DECR2,EIF4EBP3,ACY1,TMEM141,CUX1,C17ORF49,NDUFA7,IKBKG,CYFIP1,NUDT18",1.41169016510702
"5","tan",TRUE,0.0012,1278,561,73,0.13,0.057,"GO:0005739","CC",5,"mitochondrion",2,"TRIT1,MRPL28,MRPS18A,CYP2D6,CYB5R3,GSTZ1,MTHFD1,APEX1,BCKDK,PPP2R1A,OGDH,NUDT1,MRPL2,TFCP2L1,MECR,ACOT2,ZMIZ2,SARDH,MSTO1,CHCHD5,MRPS26,TST,TOMM40,MRPS25,PDHA1,HRSP12,TIMM10,COX5B,FPGS,MMAB,C12ORF10,CYP11A1,PSEN2,PTGES2,TIMM8B,COX6A2,CPT2,ALDH4A1,CHCHD6,ATAD3B,NDUFV3,C21ORF2,SLC25A45,MRPL55,NOL6,COQ4,ECI1,TMEM223,NDUFS5,SLC25A6,FIBP,C19ORF70,PARL,AURKAIP1,COX8A,ACAD9,NDUFAF3,DHTKD1,IDH2,DDX28,SLC25A10,TXNRD2,NDUFA13,MAOA,SLC25A29,ATAD3A,OXCT2,HSD17B8,TRIM39,NT5M,PAM16,MRPL20,NDUFA7",3.22304687280082
"6","tan",TRUE,0.000194,857,561,57,0.102,0.067,"GO:0044429","CC",5,"mitochondrial part",3,"TRIT1,MRPL28,MRPS18A,CYB5R3,GSTZ1,BCKDK,OGDH,NUDT1,MRPL2,MECR,ACOT2,SARDH,MSTO1,CHCHD5,MRPS26,TST,TOMM40,MRPS25,PDHA1,HRSP12,TIMM10,COX5B,FPGS,MMAB,CYP11A1,PSEN2,TIMM8B,COX6A2,CPT2,ALDH4A1,CHCHD6,NDUFV3,SLC25A45,MRPL55,ECI1,NDUFS5,SLC25A6,C19ORF70,PARL,AURKAIP1,COX8A,ACAD9,NDUFAF3,DHTKD1,IDH2,DDX28,SLC25A10,TXNRD2,NDUFA13,MAOA,SLC25A29,OXCT2,HSD17B8,NT5M,PAM16,MRPL20,NDUFA7",3.85834574642688
"7","tan",TRUE,0.0175,411,561,31,0.055,0.075,"GO:0005759","CC",5,"mitochondrial matrix",4,"TRIT1,MRPL28,MRPS18A,GSTZ1,BCKDK,OGDH,NUDT1,MRPL2,MECR,ACOT2,SARDH,MRPS26,TST,PDHA1,HRSP12,FPGS,MMAB,CYP11A1,ALDH4A1,MRPL55,ECI1,DHTKD1,IDH2,DDX28,TXNRD2,OXCT2,HSD17B8,NT5M,PAM16,MRPL20,NDUFA7",5.03064169409924
"8","tan",TRUE,0.0181,432,561,32,0.057,0.074,"GO:0019866","CC",1,"organelle inner membrane",1,"MRPL28,MRPS18A,EMD,MRPL2,MRPS26,TOMM40,MRPS25,TIMM10,COX5B,CYP11A1,PSEN2,COX6A2,CPT2,CHCHD6,NDUFV3,SLC25A45,MRPL55,NDUFS5,SLC25A6,C19ORF70,PARL,AURKAIP1,COX8A,ACAD9,NDUFAF3,SLC25A10,NDUFA13,TMEM120B,SLC25A29,PAM16,MRPL20,NDUFA7",4.57946677902923
"9","tan",TRUE,0.0302,402,561,30,0.053,0.075,"GO:0005743","CC",1,"mitochondrial inner membrane",1,"MRPL28,MRPS18A,MRPL2,MRPS26,TOMM40,MRPS25,TIMM10,COX5B,CYP11A1,PSEN2,COX6A2,CPT2,CHCHD6,NDUFV3,SLC25A45,MRPL55,NDUFS5,SLC25A6,C19ORF70,PARL,AURKAIP1,COX8A,ACAD9,NDUFAF3,SLC25A10,NDUFA13,SLC25A29,PAM16,MRPL20,NDUFA7",4.65608745256506
"10","tan",TRUE,0.000222,626,561,46,0.082,0.073,"GO:0016491","MF",2,"oxidoreductase activity",1,"ALDH3B1,ACAA1,ACOX3,HSD17B14,BLVRB,CYP2D6,CYB5R3,GSTZ1,MTHFD1,APEX1,TSTA3,OGDH,MECR,SARDH,PDHA1,FADS2,COX5B,TXN,RDH16,CYP11A1,ALDH9A1,PCYOX1L,PXDNL,KDM8,COX6A2,ALDH4A1,NDUFV3,G6PD,AKR7A3,HAAO,ALDH1A1,GPD1,NDUFS5,COX8A,ACAD9,DHTKD1,IDH2,TXNRD2,NDUFA13,MAOA,MSRB1,HSD17B8,ALKBH6,DECR2,NDUFA7,DHRS11",3.74788664207949
