"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","saddlebrown",TRUE,0.00981,8739,457,272,0.595,0.031,"GO:0044237","BP",10,"cellular metabolic process",1,"MPO,IBTK,LUC7L,JARID2,CAMK1G,UQCRC1,CAPN1,ZDHHC6,HMGB3,ALG1,CLEC16A,ENTPD2,CYFIP2,BCAT1,SNCAIP,PHKA1,DHX29,METTL22,IDH3G,DRD4,FGF22,RNF126,TCF3,PRKACA,SREBF1,SDHA,ANO8,ACTB,EXOSC7,MAPRE3,OVGP1,PEBP1,DDX24,RCOR1,SLC9A1,MUL1,ZNF268,SCFD1,SUPT16H,IGFALS,MED15,SEC14L2,GGT1,PRODH,PATZ1,CBY1,GSTZ1,MTHFD1,VRK1,APEX1,CHD8,GSS,ABHD12,CDK5RAP1,RNMT,STS,RHOXF1,SUV39H1,RBBP7,UGGT2,FGF9,ZNF629,LMF1,GABPB1,INTS10,CCNE1,CLIP3,PPP2R1A,DLX5,OGDH,LIMK1,AK1,RNF43,RNF167,SMARCD2,YWHAE,SLC9A3R1,ALDOC,PPARGC1A,PRPF19,ANAPC15,MVK,GAPDH,USP5,TBP,MRPL2,NIT2,FAM162A,HES1,NPRL2,DGUOK,TFCP2L1,INO80B,FARSB,ERI3,DDX59,CPSF3,PIGZ,MLH3,ALG5,NR2C1,NT5C3A,POLM,GIPC1,INHA,TOX2,CLYBL,NT5C,SNRPD2,MGME1,NECAB3,ST3GAL3,CAPNS1,TRAP1,UBR4,TST,ORMDL1,EAPP,CHMP2A,UBE2M,ATPIF1,ATP6V1E1,PPP1R1B,MCCC2,DCAF15,WBP2,POLR3F,CTNNBL1,PEMT,MKRN1,CDK7,THUMPD3,BHLHE40,GSTM5,CCNH,RBMX2,FADS2,COX5B,MDC1,RTF1,SLC44A5,CIR1,NDUFA9,SNRPF,HMG20A,G6PC3,PELP1,FBXO15,PFKL,PPOX,DUSP11,ALDH1L1,EAF2,SLIT2,ABT1,PTGES2,PDSS1,IMMP1L,FADS1,VIPAS39,CDC123,PDK1,OXA1L,SUPV3L1,AIFM1,COX6A2,NRG1,KCNE2,ATP13A2,VPS11,ZNF385A,SPSB3,GNG3,NLRP3,INHBB,CDS1,ALB,COX6C,NKX6-3,AK8,PSMC3,TAF1D,APBB1,RIMKLB,GPX4,EEF2,OTUB1,IGFBP6,ECI1,ABCA3,RBPJ,ADAL,TMEM129,ASPSCR1,FASN,ADRA1B,GLB1,HARS,TCEA2,GPHN,ADRA1D,PPIH,QARS,AZU1,ALG14,RAD9A,NAA20,PTPRM,PC,PSMD1,ENDOV,GLMN,ATR,PARL,EIF3F,COX8A,DEAF1,MAN1B1,ACOT4,IMPDH2,OPLAH,FARSA,FUCA1,RAD23A,ALOX12B,CITED4,SGSH,ATG9B,RGMA,DDX28,SLC25A10,DDX41,VPS33B,TSPYL2,PKP3,THAP7,CIB1,ADSSL1,FAF1,RAB11B,PSMD13,NDUFA13,GSAP,PLCD1,FBLL1,ALG1L,SUPT5H,RPF2,ENTPD6,AKAP17A,DDX42,ZNF534,OXCT2,CSNK2B,APOM,NT5M,LCMT1,NDUFS3,LAT,CPNE1,FIS1,PPME1,PHB2,FANCG,EIF6,NAT6,UBE2V1,CHCHD10,STRADA,FXYD1,IKBKG,NUDT18",1.33189125738454
"2","saddlebrown",TRUE,0.0442,449,457,28,0.061,0.062,"GO:0072521","BP",8,"purine-containing compound metabolic process",1,"UQCRC1,SDHA,GSTZ1,MTHFD1,OGDH,ALDOC,PPARGC1A,MVK,GAPDH,DGUOK,NT5C,ATPIF1,COX5B,NDUFA9,PFKL,PDK1,COX6A2,ADAL,FASN,GPHN,COX8A,ACOT4,IMPDH2,ADSSL1,NDUFS3,EIF6,CHCHD10,NUDT18",5.02925417799497
"3","saddlebrown",TRUE,0.0222,608,457,35,0.077,0.058,"GO:0055086","BP",1,"nucleobase-containing small molecule metabolic process",1,"UQCRC1,ENTPD2,SDHA,GSTZ1,MTHFD1,OGDH,AK1,ALDOC,PPARGC1A,MVK,GAPDH,DGUOK,NT5C3A,NT5C,ATPIF1,COX5B,NDUFA9,PFKL,PDK1,COX6A2,CDS1,AK8,ADAL,FASN,GPHN,COX8A,ACOT4,IMPDH2,ADSSL1,ENTPD6,NT5M,NDUFS3,EIF6,CHCHD10,NUDT18",4.54125698370122
"4","saddlebrown",TRUE,0.0112,8164,457,257,0.562,0.031,"GO:0006807","BP",6,"nitrogen compound metabolic process",1,"IBTK,LUC7L,JARID2,CAMK1G,UQCRC1,CAPN1,ZDHHC6,HMGB3,ALG1,ENTPD2,CYFIP2,BCAT1,SNCAIP,DHX29,METTL22,DRD4,FGF22,RNF126,TCF3,PRKACA,SREBF1,SDHA,ANO8,ACTB,EXOSC7,MAPRE3,PREP,OVGP1,PEBP1,DDX24,RCOR1,SLC9A1,MUL1,ZNF268,SUPT16H,IGFALS,MED15,SEC14L2,GGT1,PRODH,PATZ1,CBY1,GSTZ1,MTHFD1,VRK1,APEX1,CHD8,GSS,CDK5RAP1,RNMT,STS,RHOXF1,SUV39H1,RBBP7,UGGT2,FGF9,ZNF629,LMF1,GABPB1,INTS10,CCNE1,CLIP3,PPP2R1A,DLX5,OGDH,LIMK1,AK1,PITRM1,RNF43,RNF167,SMARCD2,YWHAE,SLC9A3R1,ALDOC,PPARGC1A,PRPF19,ANAPC15,MVK,ENDOU,GAPDH,USP5,TBP,MRPL2,NIT2,FAM162A,HES1,DGUOK,TFCP2L1,PCSK4,INO80B,FARSB,ERI3,DDX59,CPSF3,PIGZ,MLH3,ALG5,NR2C1,NT5C3A,POLM,GIPC1,INHA,TOX2,CLYBL,NT5C,SNRPD2,MGME1,NECAB3,ST3GAL3,TRAP1,UBR4,TST,ORMDL1,EAPP,UBE2M,ATPIF1,PPP1R1B,MCCC2,DCAF15,WBP2,POLR3F,CTNNBL1,PEMT,MKRN1,CDK7,THUMPD3,BHLHE40,GSTM5,CCNH,RBMX2,COX5B,MDC1,RTF1,SLC44A5,CIR1,NDUFA9,SNRPF,HMG20A,PELP1,FBXO15,PFKL,PPOX,SUSD4,DUSP11,ALDH1L1,EAF2,SLIT2,ABT1,IMMP1L,FADS1,VIPAS39,CDC123,PDK1,OXA1L,SUPV3L1,AIFM1,COX6A2,NRG1,KCNE2,ATP13A2,VPS11,ZNF385A,SPSB3,GNG3,NLRP3,INHBB,CDS1,ALB,NKX6-3,AK8,PSMC3,TAF1D,APBB1,RIMKLB,EEF2,RILP,OTUB1,IGFBP6,ABCA3,RBPJ,ADAL,TMEM129,ASPSCR1,FASN,ADRA1B,GLB1,HARS,TCEA2,GPHN,ADRA1D,PPIH,QARS,AZU1,ALG14,RAD9A,NAA20,PTPRM,PC,PSMD1,ENDOV,GLMN,ATR,PARL,EIF3F,COX8A,DEAF1,MAN1B1,ACOT4,IMPDH2,OPLAH,FARSA,FUCA1,RAD23A,ALOX12B,CITED4,SGSH,RGMA,DDX28,DDX41,VPS33B,TSPYL2,PKP3,THAP7,CIB1,ADSSL1,FAF1,RAB11B,PSMD13,NDUFA13,GSAP,FBLL1,ALG1L,SUPT5H,AMZ2,RPF2,ENTPD6,AKAP17A,DDX42,ZNF534,CSNK2B,NT5M,LCMT1,NDUFS3,LAT,CPNE1,FIS1,PPME1,PHB2,FANCG,EIF6,NAT6,UBE2V1,CHCHD10,STRADA,FXYD1,IKBKG,NUDT18",1.93420756307389
"5","saddlebrown",TRUE,0.0392,8550,457,264,0.578,0.031,"GO:0044238","BP",5,"primary metabolic process",1,"IBTK,LUC7L,JARID2,CAMK1G,UQCRC1,CAPN1,ZDHHC6,HMGB3,ALG1,ENTPD2,CYFIP2,BCAT1,SNCAIP,PHKA1,DHX29,METTL22,IDH3G,DRD4,FGF22,RNF126,TCF3,PRKACA,SREBF1,SDHA,ANO8,ACTB,EXOSC7,MAPRE3,PREP,PEBP1,DDX24,RCOR1,SLC9A1,MUL1,ZNF268,SUPT16H,IGFALS,MED15,SEC14L2,GGT1,PRODH,PATZ1,CBY1,GSTZ1,MTHFD1,VRK1,APEX1,CHD8,GSS,ABHD12,CDK5RAP1,RNMT,STS,RHOXF1,SUV39H1,RBBP7,SLC35A2,UGGT2,FGF9,ZNF629,LMF1,GABPB1,INTS10,CCNE1,CLIP3,PPP2R1A,DLX5,OGDH,LIMK1,AK1,PITRM1,RNF43,RNF167,SMARCD2,YWHAE,SLC9A3R1,ALDOC,PPARGC1A,PRPF19,ANAPC15,MVK,ENDOU,GAPDH,USP5,TBP,MRPL2,NIT2,FAM162A,HES1,DGUOK,TFCP2L1,PCSK4,INO80B,FARSB,ERI3,DDX59,CPSF3,PIGZ,MLH3,ALG5,NR2C1,NT5C3A,POLM,GIPC1,INHA,TOX2,NT5C,SNRPD2,MGME1,NECAB3,ST3GAL3,TRAP1,UBR4,TST,ORMDL1,EAPP,UBE2M,ATPIF1,PPP1R1B,MCCC2,DCAF15,WBP2,POLR3F,CTNNBL1,PEMT,MKRN1,CDK7,THUMPD3,BHLHE40,CCNH,RBMX2,FADS2,COX5B,MDC1,RTF1,SLC44A5,CIR1,NDUFA9,SNRPF,HMG20A,G6PC3,PELP1,FBXO15,PFKL,SUSD4,DUSP11,EAF2,SLIT2,ABT1,PTGES2,PDSS1,IMMP1L,FADS1,VIPAS39,CDC123,PDK1,OXA1L,SUPV3L1,AIFM1,COX6A2,NRG1,KCNE2,ATP13A2,VPS11,ZNF385A,SPSB3,GNG3,NLRP3,INHBB,CDS1,ALB,NKX6-3,AK8,PSMC3,TAF1D,APBB1,RIMKLB,GPX4,EEF2,RILP,OTUB1,IGFBP6,ECI1,ABCA3,RBPJ,ADAL,TMEM129,ASPSCR1,FASN,ADRA1B,GLB1,HARS,TCEA2,GPHN,ADRA1D,PPIH,QARS,AZU1,ALG14,RAD9A,NAA20,PTPRM,PC,PSMD1,ENDOV,GLMN,ATR,PARL,EIF3F,COX8A,DEAF1,MAN1B1,ACOT4,IMPDH2,FARSA,FUCA1,RAD23A,ALOX12B,CITED4,SGSH,RGMA,DDX28,SLC25A10,DDX41,VPS33B,TSPYL2,PKP3,THAP7,CIB1,ADSSL1,FAF1,RAB11B,PSMD13,NDUFA13,GSAP,PLCD1,FBLL1,ALG1L,SUPT5H,AMZ2,RPF2,ENTPD6,AKAP17A,DDX42,ZNF534,CSNK2B,APOM,NT5M,LCMT1,NDUFS3,LAT,CPNE1,FIS1,PPME1,PHB2,FANCG,EIF6,NAT6,UBE2V1,CHCHD10,STRADA,FXYD1,IKBKG,NUDT18",1.36698257719581
"6","saddlebrown",TRUE,0.0131,11197,457,332,0.726,0.03,"GO:0043226","CC",2,"organelle",1,"ICA1,ARF5,POLDIP2,FAM214B,MPO,IBTK,LUC7L,JARID2,UQCRC1,CAPN1,ZDHHC6,ANK1,ALG1,TUBG2,CLEC16A,COL23A1,ENTPD2,CYFIP2,BCAT1,SNCAIP,DHX29,METTL22,IDH3G,RNF126,TCF3,PRKACA,SREBF1,MRVI1,SDHA,ANO8,ACTB,SEC31B,EXOSC7,ICAM3,SLC35C2,ZNF446,PILRA,PEBP1,CDIP1,DDX24,RCOR1,SLC9A1,MUL1,ZNF268,SCFD1,SUPT16H,STX1B,IGFALS,MED15,SEC14L2,GGT1,PRODH,PATZ1,CBY1,HMGXB4,TOM1,GSTZ1,MTHFD1,VRK1,APEX1,CHD8,GSS,TNNC2,RNMT,STS,RHOXF1,SUV39H1,RBBP7,SLC35A2,EEA1,UGGT2,NUP93,LMF1,C16ORF62,GABPB1,INTS10,CCNE1,CLIP3,PPP2R1A,COPE,DLX5,OGDH,LIMK1,AK1,HPS1,PITRM1,SMARCD2,PTGES3L-AARSD1,YWHAE,SLC9A3R1,ALDOC,RAB34,PPARGC1A,PRPF19,ANAPC15,COMMD9,MVK,GAPDH,USP5,TBP,GUCA1B,MRPL2,NIT2,FAM162A,HES1,NPRL2,DGUOK,TFCP2L1,REEP6,PCSK4,INO80B,GON4L,TFAP2E,TMEM9,VAMP4,DDX59,CPSF3,PIGZ,MLH3,COQ6,CYSTM1,ALG5,NR2C1,PEX16,NT5C3A,POLM,DNAI1,GIPC1,TOX2,TEKT3,MIF4GD,NT5C,SNRPD2,TMX4,NRSN2,BFSP1,MGME1,NECAB3,ST3GAL3,TMEM53,CAPNS1,TRAP1,UBR4,PNKD,VPREB3,TST,ORMDL1,EAPP,GTPBP3,CALY,HBZ,CHMP2A,UBE2M,ATPIF1,ATP6V1E1,MCCC2,WBP2,REEP2,POLR3F,CTNNBL1,PEMT,PEBP4,CDK7,THUMPD3,BHLHE40,CCNH,RBMX2,GNL2,FADS2,RINT1,COX5B,MDC1,RTF1,ACTR1A,CIR1,NDUFA9,VAMP1,SNRPF,C12ORF10,MORN3,HMG20A,UNC45A,RHOT2,G6PC3,PELP1,SLC14A1,PFKL,PPOX,SYT2,DUSP11,ALDH1L1,EAF2,SLIT2,ABT1,PTGES2,PDSS1,IMMP1L,FADS1,EML3,VIPAS39,PDK1,NMRAL1,ZFYVE27,OXA1L,SUPV3L1,AIFM1,COX6A2,NRG1,MYO1E,COPG2,NPM2,SV2A,KCNE2,ACTC1,ATP13A2,CHCHD6,VPS11,SAP30BP,TMEM143,ZNF385A,NLRP3,CDS1,ALB,CAMLG,COX6C,TTC8,PSMC3,TAF1D,APBB1,GPX4,JSRP1,TRAPPC2L,RAB4B,EEF2,RILP,OTUB1,ECI1,ABCA3,RBPJ,DYNLRB2,TMEM129,ROR2,ASPSCR1,FASN,ADRA1B,GLB1,HARS,TCEA2,SYCE1,PPIH,QARS,AZU1,ALG14,FIBP,RAD9A,MZT2A,NAA20,PC,PSMD1,ENDOV,GOLT1A,ATR,PARL,COX8A,C19ORF18,DEAF1,MAN1B1,ACOT4,IMPDH2,EPM2AIP1,FUCA1,RAD23A,CITED4,SGSH,ATG9B,COPG1,RGMA,GRID1,DDX28,SLC25A10,DDX41,PSMG1,VPS33B,NIPSNAP1,TSPYL2,CMSS1,PKP3,THAP7,CIB1,FAF1,RAB11B,SMYD3,PSMD13,NDUFA13,KRT5,GSAP,EFCAB6,PLCD1,FBLL1,ALG1L,SUPT5H,ZNF34,ANXA6,RPF2,ENTPD6,AKAP17A,DDX42,OXCT2,MT-CO3,CSNK2B,DCTN1,SYCE1L,NT5M,DENND6B,LCMT1,NDUFS3,LAT,CPNE1,FIS1,PPME1,PHB2,NPEPL1,FANCG,HLA-DOB,EIF6,CCDC13,UBE2V1,CHCHD10,C17ORF49,TUBB3,STRADA,IKBKG",0.760772938189011
"7","saddlebrown",TRUE,0.00269,8082,457,258,0.565,0.032,"GO:0044422","CC",2,"organelle part",2,"ICA1,POLDIP2,MPO,IBTK,LUC7L,JARID2,UQCRC1,CAPN1,ALG1,TUBG2,COL23A1,SNCAIP,METTL22,IDH3G,RNF126,TCF3,PRKACA,SREBF1,MRVI1,SDHA,ANO8,ACTB,SEC31B,EXOSC7,SLC35C2,CDIP1,DDX24,RCOR1,SLC9A1,MUL1,SCFD1,SUPT16H,IGFALS,MED15,PRODH,PATZ1,CBY1,HMGXB4,TOM1,GSTZ1,VRK1,APEX1,CHD8,TNNC2,RNMT,STS,SUV39H1,RBBP7,SLC35A2,UGGT2,NUP93,LMF1,C16ORF62,GABPB1,INTS10,CCNE1,CLIP3,PPP2R1A,COPE,DLX5,OGDH,LIMK1,PITRM1,SMARCD2,SLC9A3R1,ALDOC,RAB34,PPARGC1A,PRPF19,ANAPC15,COMMD9,GAPDH,TBP,GUCA1B,MRPL2,NIT2,HES1,NPRL2,DGUOK,TFCP2L1,PCSK4,INO80B,GON4L,VAMP4,DDX59,CPSF3,PIGZ,MLH3,CYSTM1,ALG5,NR2C1,PEX16,POLM,DNAI1,GIPC1,TOX2,TEKT3,MIF4GD,SNRPD2,BFSP1,NECAB3,ST3GAL3,TRAP1,UBR4,TST,ORMDL1,CHMP2A,UBE2M,ATPIF1,ATP6V1E1,MCCC2,WBP2,REEP2,POLR3F,CTNNBL1,PEMT,CDK7,THUMPD3,BHLHE40,CCNH,RBMX2,GNL2,FADS2,RINT1,COX5B,MDC1,RTF1,ACTR1A,CIR1,NDUFA9,VAMP1,SNRPF,C12ORF10,UNC45A,RHOT2,G6PC3,PELP1,SLC14A1,PFKL,PPOX,SYT2,DUSP11,EAF2,ABT1,PTGES2,PDSS1,IMMP1L,FADS1,PDK1,ZFYVE27,OXA1L,SUPV3L1,AIFM1,COX6A2,NRG1,MYO1E,COPG2,NPM2,SV2A,ACTC1,ATP13A2,CHCHD6,VPS11,SAP30BP,ZNF385A,CDS1,ALB,COX6C,TTC8,PSMC3,TAF1D,APBB1,GPX4,RAB4B,EEF2,RILP,OTUB1,ECI1,ABCA3,RBPJ,DYNLRB2,TMEM129,ROR2,ASPSCR1,ADRA1B,GLB1,TCEA2,SYCE1,PPIH,QARS,AZU1,ALG14,FIBP,RAD9A,MZT2A,PC,PSMD1,ENDOV,GOLT1A,ATR,PARL,COX8A,DEAF1,MAN1B1,ACOT4,IMPDH2,EPM2AIP1,FUCA1,RAD23A,CITED4,SGSH,COPG1,DDX28,SLC25A10,DDX41,PSMG1,VPS33B,TSPYL2,PKP3,THAP7,CIB1,FAF1,RAB11B,SMYD3,PSMD13,NDUFA13,KRT5,GSAP,EFCAB6,FBLL1,SUPT5H,ZNF34,ANXA6,RPF2,AKAP17A,DDX42,OXCT2,MT-CO3,CSNK2B,DCTN1,NT5M,LCMT1,NDUFS3,LAT,CPNE1,FIS1,PPME1,PHB2,FANCG,HLA-DOB,EIF6,CCDC13,UBE2V1,CHCHD10,C17ORF49,TUBB3,STRADA,IKBKG",1.42400670158964
"8","saddlebrown",TRUE,9.26e-05,10424,457,323,0.707,0.031,"GO:0043227","CC",2,"membrane-bounded organelle",2,"ICA1,ARF5,POLDIP2,FAM214B,MPO,IBTK,LUC7L,JARID2,UQCRC1,CAPN1,ZDHHC6,ALG1,CLEC16A,COL23A1,ENTPD2,CYFIP2,BCAT1,SNCAIP,DHX29,METTL22,IDH3G,RNF126,TCF3,PRKACA,SREBF1,MRVI1,SDHA,ANO8,ACTB,SEC31B,EXOSC7,ICAM3,SLC35C2,ZNF446,PILRA,PEBP1,CDIP1,DDX24,RCOR1,SLC9A1,MUL1,ZNF268,SCFD1,SUPT16H,STX1B,IGFALS,MED15,SEC14L2,GGT1,PRODH,PATZ1,CBY1,HMGXB4,TOM1,GSTZ1,MTHFD1,VRK1,APEX1,CHD8,GSS,RNMT,STS,RHOXF1,SUV39H1,RBBP7,SLC35A2,EEA1,UGGT2,NUP93,LMF1,C16ORF62,GABPB1,INTS10,CCNE1,CLIP3,PPP2R1A,COPE,DLX5,OGDH,LIMK1,AK1,HPS1,PITRM1,SMARCD2,PTGES3L-AARSD1,YWHAE,SLC9A3R1,ALDOC,RAB34,PPARGC1A,PRPF19,ANAPC15,COMMD9,MVK,GAPDH,USP5,TBP,GUCA1B,MRPL2,NIT2,FAM162A,HES1,NPRL2,DGUOK,TFCP2L1,REEP6,PCSK4,INO80B,GON4L,TFAP2E,TMEM9,VAMP4,DDX59,CPSF3,PIGZ,MLH3,COQ6,CYSTM1,ALG5,NR2C1,PEX16,NT5C3A,POLM,GIPC1,TOX2,TEKT3,MIF4GD,NT5C,SNRPD2,TMX4,NRSN2,MGME1,NECAB3,ST3GAL3,TMEM53,CAPNS1,TRAP1,UBR4,PNKD,VPREB3,TST,ORMDL1,EAPP,GTPBP3,CALY,HBZ,CHMP2A,UBE2M,ATPIF1,ATP6V1E1,MCCC2,WBP2,REEP2,POLR3F,CTNNBL1,PEMT,PEBP4,CDK7,THUMPD3,BHLHE40,CCNH,RBMX2,GNL2,FADS2,RINT1,COX5B,MDC1,RTF1,ACTR1A,CIR1,NDUFA9,VAMP1,SNRPF,C12ORF10,MORN3,HMG20A,UNC45A,RHOT2,G6PC3,PELP1,SLC14A1,PFKL,PPOX,SYT2,DUSP11,ALDH1L1,EAF2,SLIT2,ABT1,PTGES2,PDSS1,IMMP1L,FADS1,VIPAS39,PDK1,NMRAL1,ZFYVE27,OXA1L,SUPV3L1,AIFM1,COX6A2,NRG1,MYO1E,COPG2,NPM2,SV2A,KCNE2,ACTC1,ATP13A2,CHCHD6,VPS11,SAP30BP,TMEM143,ZNF385A,NLRP3,CDS1,ALB,CAMLG,COX6C,PSMC3,TAF1D,APBB1,GPX4,JSRP1,TRAPPC2L,RAB4B,EEF2,RILP,OTUB1,ECI1,ABCA3,RBPJ,TMEM129,ROR2,ASPSCR1,FASN,ADRA1B,GLB1,HARS,TCEA2,SYCE1,PPIH,QARS,AZU1,ALG14,FIBP,RAD9A,MZT2A,NAA20,PC,PSMD1,ENDOV,GOLT1A,ATR,PARL,COX8A,C19ORF18,DEAF1,MAN1B1,ACOT4,IMPDH2,EPM2AIP1,FUCA1,RAD23A,CITED4,SGSH,ATG9B,COPG1,RGMA,GRID1,DDX28,SLC25A10,DDX41,PSMG1,VPS33B,NIPSNAP1,TSPYL2,CMSS1,PKP3,THAP7,CIB1,FAF1,RAB11B,SMYD3,PSMD13,NDUFA13,KRT5,GSAP,EFCAB6,PLCD1,FBLL1,ALG1L,SUPT5H,ZNF34,ANXA6,RPF2,ENTPD6,AKAP17A,DDX42,OXCT2,MT-CO3,CSNK2B,DCTN1,NT5M,DENND6B,LCMT1,NDUFS3,LAT,CPNE1,FIS1,PPME1,PHB2,NPEPL1,FANCG,HLA-DOB,EIF6,CCDC13,UBE2V1,CHCHD10,C17ORF49,TUBB3,STRADA,IKBKG",0.950314742956453
"9","saddlebrown",TRUE,0.0422,4986,457,169,0.37,0.034,"GO:0031974","CC",2,"membrane-enclosed lumen",1,"POLDIP2,MPO,IBTK,JARID2,CAPN1,COL23A1,SNCAIP,METTL22,IDH3G,RNF126,TCF3,PRKACA,SREBF1,SDHA,ANO8,ACTB,EXOSC7,SLC35C2,DDX24,RCOR1,SLC9A1,SUPT16H,IGFALS,MED15,PATZ1,CBY1,HMGXB4,GSTZ1,VRK1,APEX1,CHD8,RNMT,STS,SUV39H1,RBBP7,UGGT2,NUP93,GABPB1,INTS10,CCNE1,COPE,DLX5,OGDH,LIMK1,PITRM1,SMARCD2,ALDOC,PPARGC1A,PRPF19,ANAPC15,COMMD9,TBP,MRPL2,NIT2,HES1,DGUOK,TFCP2L1,INO80B,GON4L,DDX59,CPSF3,MLH3,NR2C1,POLM,TOX2,MIF4GD,SNRPD2,TRAP1,UBR4,TST,UBE2M,MCCC2,WBP2,POLR3F,CTNNBL1,CDK7,THUMPD3,BHLHE40,CCNH,GNL2,MDC1,RTF1,CIR1,NDUFA9,SNRPF,C12ORF10,UNC45A,PELP1,SLC14A1,PFKL,PPOX,DUSP11,EAF2,ABT1,PTGES2,PDSS1,PDK1,ZFYVE27,OXA1L,SUPV3L1,AIFM1,NRG1,NPM2,ATP13A2,SAP30BP,ZNF385A,ALB,PSMC3,TAF1D,APBB1,GPX4,EEF2,OTUB1,ECI1,RBPJ,ASPSCR1,GLB1,TCEA2,SYCE1,PPIH,QARS,AZU1,FIBP,RAD9A,MZT2A,PC,PSMD1,ENDOV,ATR,DEAF1,ACOT4,IMPDH2,EPM2AIP1,FUCA1,RAD23A,CITED4,SGSH,DDX28,SLC25A10,DDX41,PSMG1,TSPYL2,PKP3,THAP7,CIB1,SMYD3,PSMD13,NDUFA13,EFCAB6,FBLL1,SUPT5H,ZNF34,RPF2,AKAP17A,DDX42,OXCT2,CSNK2B,NT5M,LCMT1,NDUFS3,CPNE1,PPME1,PHB2,FANCG,EIF6,UBE2V1,CHCHD10,C17ORF49,STRADA",2.31652234550961
"10","saddlebrown",TRUE,0.0422,4986,457,169,0.37,0.034,"GO:0043233","CC",2,"organelle lumen",2,"POLDIP2,MPO,IBTK,JARID2,CAPN1,COL23A1,SNCAIP,METTL22,IDH3G,RNF126,TCF3,PRKACA,SREBF1,SDHA,ANO8,ACTB,EXOSC7,SLC35C2,DDX24,RCOR1,SLC9A1,SUPT16H,IGFALS,MED15,PATZ1,CBY1,HMGXB4,GSTZ1,VRK1,APEX1,CHD8,RNMT,STS,SUV39H1,RBBP7,UGGT2,NUP93,GABPB1,INTS10,CCNE1,COPE,DLX5,OGDH,LIMK1,PITRM1,SMARCD2,ALDOC,PPARGC1A,PRPF19,ANAPC15,COMMD9,TBP,MRPL2,NIT2,HES1,DGUOK,TFCP2L1,INO80B,GON4L,DDX59,CPSF3,MLH3,NR2C1,POLM,TOX2,MIF4GD,SNRPD2,TRAP1,UBR4,TST,UBE2M,MCCC2,WBP2,POLR3F,CTNNBL1,CDK7,THUMPD3,BHLHE40,CCNH,GNL2,MDC1,RTF1,CIR1,NDUFA9,SNRPF,C12ORF10,UNC45A,PELP1,SLC14A1,PFKL,PPOX,DUSP11,EAF2,ABT1,PTGES2,PDSS1,PDK1,ZFYVE27,OXA1L,SUPV3L1,AIFM1,NRG1,NPM2,ATP13A2,SAP30BP,ZNF385A,ALB,PSMC3,TAF1D,APBB1,GPX4,EEF2,OTUB1,ECI1,RBPJ,ASPSCR1,GLB1,TCEA2,SYCE1,PPIH,QARS,AZU1,FIBP,RAD9A,MZT2A,PC,PSMD1,ENDOV,ATR,DEAF1,ACOT4,IMPDH2,EPM2AIP1,FUCA1,RAD23A,CITED4,SGSH,DDX28,SLC25A10,DDX41,PSMG1,TSPYL2,PKP3,THAP7,CIB1,SMYD3,PSMD13,NDUFA13,EFCAB6,FBLL1,SUPT5H,ZNF34,RPF2,AKAP17A,DDX42,OXCT2,CSNK2B,NT5M,LCMT1,NDUFS3,CPNE1,PPME1,PHB2,FANCG,EIF6,UBE2V1,CHCHD10,C17ORF49,STRADA",2.32959442707696
