"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","paleturquoise",TRUE,0.00885,619,448,36,0.08,0.058,"GO:0017144","BP",5,"drug metabolic process",1,"MPO,UQCRC1,SNCAIP,DRD4,SDHA,EDN1,OVGP1,FH,GSTZ1,MTHFD1,OGDH,ALDOC,PPARGC1A,GAPDH,HMGCL,ATPIF1,GGT7,COX4I1,MCCC2,FADS2,COX5B,NDUFA9,PFKL,ALDH1L1,FADS1,PTS,COX6A2,STOML2,AHCYL1,ADAL,COX8A,ADSSL1,OXCT2,NDUFS3,EIF6,NDUFA7",7.6364231542434
"2","paleturquoise",TRUE,0.0373,140,448,14,0.031,0.1,"GO:0045333","BP",8,"cellular respiration",1,"UQCRC1,SDHA,FH,OGDH,PPARGC1A,TRAP1,COX4I1,COX5B,NDUFA9,OXA1L,COX6A2,COX8A,NDUFS3,NDUFA7",6.17710365810862
"3","paleturquoise",TRUE,0.0233,30,448,7,0.016,0.233,"GO:1901658","BP",6,"glycosyl compound catabolic process",1,"NT5C3A,NT5C,ABHD10,ADAL,FUCA1,NT5M,NUDT18",7.8942522635455
"4","paleturquoise",TRUE,0.00666,1644,448,72,0.161,0.044,"GO:0044281","BP",12,"small molecule metabolic process",1,"UQCRC1,SARS,ENTPD2,BCAT1,IDH3G,SDHA,EDN1,FH,PRODH,GSTZ1,MTHFD1,GSS,SLC35A2,OGDH,ALDOC,PPARGC1A,MVK,GAPDH,NIT2,DGUOK,FARSB,HMGCL,NT5C3A,NT5C,ST3GAL3,TST,ATPIF1,GGT7,COX4I1,MCCC2,FADS2,COX5B,NDUFA9,G6PC3,PFKL,ABHD10,ALDH1L1,PTGES2,PDSS1,FADS1,PTS,PDK1,ADCY8,COX6A2,CDS1,STOML2,AK8,RIMKLB,GPX4,AHCYL1,ADAL,FASN,GLB1,HARS,QARS,COX8A,ACOT4,IMPDH2,FARSA,FUCA1,ALOX12B,SLC25A10,ADSSL1,PLCD1,ENTPD6,OXCT2,NT5M,NDUFS3,EIF6,DECR2,NDUFA7,NUDT18",3.03885756764053
"5","paleturquoise",TRUE,0.00219,608,448,37,0.083,0.061,"GO:0055086","BP",12,"nucleobase-containing small molecule metabolic process",2,"UQCRC1,ENTPD2,SDHA,GSTZ1,MTHFD1,OGDH,ALDOC,PPARGC1A,MVK,GAPDH,DGUOK,NT5C3A,NT5C,ATPIF1,COX4I1,COX5B,NDUFA9,PFKL,PDK1,ADCY8,COX6A2,CDS1,STOML2,AK8,AHCYL1,ADAL,FASN,COX8A,ACOT4,IMPDH2,ADSSL1,ENTPD6,NT5M,NDUFS3,EIF6,NDUFA7,NUDT18",4.54125698370122
"6","paleturquoise",TRUE,0.026,519,448,31,0.069,0.06,"GO:0006753","BP",12,"nucleoside phosphate metabolic process",1,"UQCRC1,SDHA,GSTZ1,MTHFD1,OGDH,ALDOC,PPARGC1A,MVK,GAPDH,NT5C,ATPIF1,COX4I1,COX5B,NDUFA9,PFKL,PDK1,ADCY8,COX6A2,CDS1,STOML2,AK8,FASN,COX8A,ACOT4,IMPDH2,ADSSL1,NT5M,NDUFS3,EIF6,NDUFA7,NUDT18",4.79080929698873
"7","paleturquoise",TRUE,0.0199,512,448,31,0.069,0.061,"GO:0009117","BP",12,"nucleotide metabolic process",2,"UQCRC1,SDHA,GSTZ1,MTHFD1,OGDH,ALDOC,PPARGC1A,MVK,GAPDH,NT5C,ATPIF1,COX4I1,COX5B,NDUFA9,PFKL,PDK1,ADCY8,COX6A2,CDS1,STOML2,AK8,FASN,COX8A,ACOT4,IMPDH2,ADSSL1,NT5M,NDUFS3,EIF6,NDUFA7,NUDT18",4.84043607863062
"8","paleturquoise",TRUE,0.0314,399,448,26,0.058,0.065,"GO:0009259","BP",12,"ribonucleotide metabolic process",3,"UQCRC1,SDHA,GSTZ1,OGDH,ALDOC,PPARGC1A,MVK,GAPDH,ATPIF1,COX4I1,COX5B,NDUFA9,PFKL,PDK1,ADCY8,COX6A2,STOML2,FASN,COX8A,ACOT4,IMPDH2,ADSSL1,NDUFS3,EIF6,NDUFA7,NUDT18",5.1993601470208
"9","paleturquoise",TRUE,0.00128,449,448,31,0.069,0.069,"GO:0072521","BP",12,"purine-containing compound metabolic process",1,"UQCRC1,SDHA,GSTZ1,MTHFD1,OGDH,ALDOC,PPARGC1A,MVK,GAPDH,DGUOK,NT5C,ATPIF1,COX4I1,COX5B,NDUFA9,PFKL,PDK1,ADCY8,COX6A2,STOML2,AHCYL1,ADAL,FASN,COX8A,ACOT4,IMPDH2,ADSSL1,NDUFS3,EIF6,NDUFA7,NUDT18",5.02925417799497
"10","paleturquoise",TRUE,0.00845,418,448,28,0.062,0.067,"GO:0006163","BP",12,"purine nucleotide metabolic process",2,"UQCRC1,SDHA,GSTZ1,MTHFD1,OGDH,ALDOC,PPARGC1A,MVK,GAPDH,NT5C,ATPIF1,COX4I1,COX5B,NDUFA9,PFKL,PDK1,ADCY8,COX6A2,STOML2,FASN,COX8A,ACOT4,IMPDH2,ADSSL1,NDUFS3,EIF6,NDUFA7,NUDT18",5.19407611887419
