"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","lightsteelblue1",TRUE,0.00661,5123,259,109,0.421,0.021,"GO:0034641","BP",1,"cellular nitrogen compound metabolic process",1,"GTF2IRD1,RNF10,PNKP,PARP3,TRIT1,USP36,PHF21B,PRDM1,SNRNP40,DHX29,PSME4,DRD4,TFRC,CRMP1,PPP1R15A,DDX18,RNF31,SUPT16H,NANS,POLR2E,POLRMT,EIF3D,GSS,TRIB3,RBBP8,GABPB1,TSTA3,ERCC2,GARS,ENG,RPL28,CPT1A,CARS,PSMD9,MVK,TFCP2L1,EIF2B4,MRPS15,MTHFD1L,ENY2,RIOK1,SNRPB,SNRPB2,PRMT1,NUP214,LSM4,SNRPA1,RRP8,KDM6B,CTNNBL1,CCNA1,THUMPD3,AHI1,DDX56,PRPF4,SMARCAL1,NDUFA9,SNRPF,MTF2,MRPL24,MRPL9,OAZ3,DUSP11,DIS3L2,PNLDC1,TCEB1,SUPV3L1,MED19,NDUFV3,FLAD1,IER2,U2AF1L4,ZNF653,NLRP3,MRPL55,INTS1,POLL,TAF10,NDUFS5,EXOSC1,ADRA1D,PPIH,MRPL52,RAD9A,MUS81,TRIB1,KCTD13,TRAF6,ACOT4,ALOXE3,ZFPM1,MRPL14,DDX41,NDUFB1,THAP7,NOC4L,DRG1,RPF2,RPL12,GPATCH3,FANK1,SKIV2L,ZBTB48,DDAH2,FANCG,MCTS1,PWP2,MRPL12,NUDT18",2.0095653577481
"2","lightsteelblue1",TRUE,0.0441,760,259,27,0.104,0.036,"GO:0006396","BP",6,"RNA processing",1,"TRIT1,USP36,SNRNP40,DHX29,POLR2E,ERCC2,RIOK1,SNRPB,SNRPB2,LSM4,SNRPA1,CTNNBL1,THUMPD3,DDX56,PRPF4,SNRPF,DUSP11,DIS3L2,SUPV3L1,U2AF1L4,INTS1,EXOSC1,PPIH,DDX41,NOC4L,RPF2,PWP2",4.43281480150599
"3","lightsteelblue1",TRUE,0.033,151,259,11,0.042,0.073,"GO:0140053","BP",9,"mitochondrial gene expression",1,"TRIT1,POLRMT,GARS,MRPS15,MRPL24,MRPL9,SUPV3L1,MRPL55,MRPL52,MRPL14,MRPL12",NA
"4","lightsteelblue1",TRUE,0.000834,4986,259,110,0.425,0.022,"GO:0031974","CC",4,"membrane-enclosed lumen",1,"GTF2IRD1,PNKP,TRIT1,COL23A1,USP36,PRDM1,SNRNP40,DNTTIP2,PSME4,RNF126,FERMT2,DNAJC10,DDX18,SUPT16H,POLR2E,POLRMT,TRIB3,RBBP8,WDR13,NAA10,GABPB1,ERCC2,C19ORF53,GARS,PSMD9,FAF2,COL7A1,GNAI2,TFCP2L1,GON4L,MRPS15,MTHFD1L,ENY2,MASTL,ANXA11,NQO2,RIOK1,SNRPB,SNRPB2,PRMT1,NUP214,IDUA,LSM4,TRPM4,SNRPA1,RRP8,KDM6B,CTNNBL1,POMP,CCNA1,THUMPD3,GNL2,DDX56,PRPF4,SMARCAL1,BMP2K,NDUFA9,SNRPF,MMAB,UNC45A,MTF2,MRPL24,MRPL9,OAZ3,DUSP11,CCNB3,SURF2,PTGES2,TCEB1,SUPV3L1,MED19,NDUFV3,IER2,U2AF1L4,MRPL55,MFSD8,INTS1,POLL,TAF10,GUSB,EXOSC1,PPIH,MRPL52,RAD9A,MUS81,KCTD13,ACOT4,ZFPM1,MRPL14,DDX41,PSMG1,NDUFB1,THAP7,NOC4L,DRG1,SETD4,RILPL1,LAGE3,RPF2,MSRB1,FANK1,PRRC2A,ZBTB48,PRR13,PAM16,FANCG,ALKBH6,PWP2,MRPL12,CYFIP1",2.31652234550961
"5","lightsteelblue1",TRUE,0.00813,11197,259,197,0.761,0.018,"GO:0043226","CC",4,"organelle",1,"GTF2IRD1,DNAH9,OSBPL5,RNF10,B4GALT7,ALG1,PNKP,PARP3,TRIT1,COL23A1,USP36,PHF21B,PRDM1,SNRNP40,DHX29,DNTTIP2,PSME4,RNF126,TFRC,CRMP1,AP1M1,FERMT2,DNAJC10,ARAF,POMGNT1,PPP1R15A,DDX18,ZC3HC1,SUPT16H,NANS,POLR2E,POLRMT,GSS,TRIB3,RBBP8,WDR13,NAA10,PIEZO1,STX4,GABPB1,TSTA3,ERCC2,C19ORF53,GARS,RPL28,PBLD,PTGES3L-AARSD1,CPT1A,UPK2,SLC22A18,PSMD9,MVK,USP5,FAF2,COL7A1,GNAI2,TFCP2L1,SCAMP3,GON4L,CD58,MRPS15,MTHFD1L,CYSTM1,ENY2,MASTL,ALG5,PEX16,ANXA11,CD97,NQO2,RIOK1,SNRPB,SNRPB2,NECAB3,PRMT1,NUP214,IDUA,TNNI3,LDLR,TOMM40,GADD45G,LSM4,TRPM4,ANGPTL6,SNRPA1,SPATA6,RRP8,KDM6B,CTNNBL1,POMP,MPRIP,CCNA1,THUMPD3,GNL2,AHI1,DDX56,PRPF4,CYP2C8,SMARCAL1,LARP1B,BMP2K,NDUFA9,SNRPF,MMAB,UNC45A,TPGS1,CYP4B1,MTF2,MRPL24,MRPL9,OAZ3,DUSP11,DIS3L2,PNLDC1,C7ORF43,CCNB3,CHST7,NSDHL,SURF2,PTGES2,ADAM17,TCEB1,SUPV3L1,MED19,ATAD3B,VMA21,NDUFV3,IER2,U2AF1L4,FMNL3,ZNF653,NLRP3,FLVCR1,MRPL55,MFSD8,SUN1,INTS1,FAAH2,POLL,TAF10,RAB4B,AXL,BSCL2,NDUFS5,SPNS1,GUSB,EXOSC1,PPIH,CD8B,GNB2,MRPL52,RAD9A,MUS81,COQ2,TRIB1,GOLT1A,KCTD13,TRAF6,ACOT4,ZFPM1,TMEM86B,TH,MRPL14,WBP2NL,DDX41,PSMG1,NDUFB1,THAP7,NOC4L,DRG1,SETD4,EXD3,RILPL1,SULF2,LAGE3,SLC25A29,RPF2,RPL12,MSRB1,GPATCH3,FANK1,PRRC2A,ZBTB48,SYCE1L,PRR13,ZNF580,LAT,DDAH2,PAM16,FANCG,MCTS1,ALKBH6,PWP2,DECR2,TUBB3,MRPL12,CYFIP1",0.760772938189011
"6","lightsteelblue1",TRUE,8.01e-05,8082,259,161,0.622,0.02,"GO:0044422","CC",4,"organelle part",2,"GTF2IRD1,DNAH9,B4GALT7,ALG1,PNKP,PARP3,TRIT1,COL23A1,USP36,PRDM1,SNRNP40,DNTTIP2,PSME4,RNF126,TFRC,CRMP1,AP1M1,FERMT2,DNAJC10,POMGNT1,PPP1R15A,DDX18,ZC3HC1,SUPT16H,POLR2E,POLRMT,TRIB3,RBBP8,WDR13,NAA10,STX4,GABPB1,ERCC2,C19ORF53,GARS,RPL28,CPT1A,SLC22A18,PSMD9,FAF2,COL7A1,GNAI2,TFCP2L1,GON4L,CD58,MRPS15,MTHFD1L,CYSTM1,ENY2,MASTL,ALG5,PEX16,ANXA11,CD97,NQO2,RIOK1,SNRPB,SNRPB2,NECAB3,PRMT1,NUP214,IDUA,TNNI3,LDLR,TOMM40,LSM4,TRPM4,SNRPA1,SPATA6,RRP8,KDM6B,CTNNBL1,POMP,CCNA1,THUMPD3,GNL2,AHI1,DDX56,PRPF4,CYP2C8,SMARCAL1,BMP2K,NDUFA9,SNRPF,MMAB,UNC45A,TPGS1,CYP4B1,MTF2,MRPL24,MRPL9,OAZ3,DUSP11,C7ORF43,CCNB3,CHST7,NSDHL,SURF2,PTGES2,TCEB1,SUPV3L1,MED19,ATAD3B,NDUFV3,IER2,U2AF1L4,MRPL55,MFSD8,SUN1,INTS1,POLL,TAF10,RAB4B,BSCL2,NDUFS5,SPNS1,GUSB,EXOSC1,PPIH,CD8B,GNB2,MRPL52,RAD9A,MUS81,COQ2,GOLT1A,KCTD13,TRAF6,ACOT4,ZFPM1,TMEM86B,TH,MRPL14,DDX41,PSMG1,NDUFB1,THAP7,NOC4L,DRG1,SETD4,RILPL1,LAGE3,SLC25A29,RPF2,RPL12,MSRB1,FANK1,PRRC2A,ZBTB48,PRR13,LAT,DDAH2,PAM16,FANCG,MCTS1,ALKBH6,PWP2,DECR2,TUBB3,MRPL12,CYFIP1",1.42400670158964
"7","lightsteelblue1",TRUE,0.000834,4986,259,110,0.425,0.022,"GO:0043233","CC",4,"organelle lumen",3,"GTF2IRD1,PNKP,TRIT1,COL23A1,USP36,PRDM1,SNRNP40,DNTTIP2,PSME4,RNF126,FERMT2,DNAJC10,DDX18,SUPT16H,POLR2E,POLRMT,TRIB3,RBBP8,WDR13,NAA10,GABPB1,ERCC2,C19ORF53,GARS,PSMD9,FAF2,COL7A1,GNAI2,TFCP2L1,GON4L,MRPS15,MTHFD1L,ENY2,MASTL,ANXA11,NQO2,RIOK1,SNRPB,SNRPB2,PRMT1,NUP214,IDUA,LSM4,TRPM4,SNRPA1,RRP8,KDM6B,CTNNBL1,POMP,CCNA1,THUMPD3,GNL2,DDX56,PRPF4,SMARCAL1,BMP2K,NDUFA9,SNRPF,MMAB,UNC45A,MTF2,MRPL24,MRPL9,OAZ3,DUSP11,CCNB3,SURF2,PTGES2,TCEB1,SUPV3L1,MED19,NDUFV3,IER2,U2AF1L4,MRPL55,MFSD8,INTS1,POLL,TAF10,GUSB,EXOSC1,PPIH,MRPL52,RAD9A,MUS81,KCTD13,ACOT4,ZFPM1,MRPL14,DDX41,PSMG1,NDUFB1,THAP7,NOC4L,DRG1,SETD4,RILPL1,LAGE3,RPF2,MSRB1,FANK1,PRRC2A,ZBTB48,PRR13,PAM16,FANCG,ALKBH6,PWP2,MRPL12,CYFIP1",2.32959442707696
"8","lightsteelblue1",TRUE,0.0028,736,259,29,0.112,0.039,"GO:1990904","CC",4,"ribonucleoprotein complex",1,"SNRNP40,DHX29,NAA10,GABPB1,RPL28,MRPS15,RIOK1,SNRPB,SNRPB2,LSM4,SNRPA1,CTNNBL1,PRPF4,SNRPF,MRPL24,MRPL9,DIS3L2,U2AF1L4,MRPL55,PPIH,MRPL52,MRPL14,DDX41,NOC4L,DRG1,RPL12,MCTS1,PWP2,MRPL12",NA
"9","lightsteelblue1",TRUE,0.0111,12325,259,211,0.815,0.017,"GO:0005622","CC",4,"intracellular",1,"GTF2IRD1,DNAH9,OSBPL5,RNF10,B4GALT7,ALG1,PNKP,PARP3,TRIT1,COL23A1,USP36,PHF21B,PRDM1,SNRNP40,SEC61A2,DHX29,DNTTIP2,PSME4,RNF126,ARHGAP10,TFRC,CRMP1,AP1M1,FERMT2,DNAJC10,ARAF,POMGNT1,PPP1R15A,DDX18,ZC3HC1,RNF31,SUPT16H,NANS,POLR2E,POLRMT,EIF3D,GSS,TRIB3,RBBP8,WDR13,NAA10,PIEZO1,STX4,GABPB1,TSTA3,ERCC2,C19ORF53,GARS,RPL28,PBLD,PTGES3L-AARSD1,CPT1A,CARS,SLC22A18,PSMD9,MVK,USP5,FAF2,COL7A1,GNAI2,TFCP2L1,EIF2B4,SCAMP3,GON4L,CD58,MRPS15,MTHFD1L,CYSTM1,ENY2,MASTL,ALG5,PEX16,ANXA11,CD97,NQO2,RIOK1,SNRPB,SNRPB2,NECAB3,PRMT1,NUP214,IDUA,FBXL12,TNNI3,LDLR,TOMM40,GADD45G,LSM4,TRPM4,SNRPA1,RHPN2,RRP8,KDM6B,CTNNBL1,POMP,MPRIP,CCNA1,THUMPD3,GNL2,AHI1,DDX56,PRPF4,CYP2C8,SMARCAL1,ARHGAP24,LARP1B,BMP2K,NDUFA9,SNRPF,MMAB,UNC45A,FKBP10,TPGS1,CYP4B1,MTF2,MRPL24,MRPL9,OAZ3,DUSP11,DIS3L2,PPIP5K2,PNLDC1,C7ORF43,CCNB3,CHST7,NSDHL,SURF2,PTGES2,ADAM17,TCEB1,SUPV3L1,MED19,ATAD3B,VMA21,NDUFV3,FLAD1,IER2,U2AF1L4,FMNL3,ZNF653,NLRP3,FLVCR1,MRPL55,MFSD8,SUN1,INTS1,FAAH2,POLL,TAF10,RAB4B,BSCL2,NDUFS5,SPNS1,GUSB,EXOSC1,PPIH,CD8B,GNB2,MRPL52,RAD9A,MUS81,COQ2,TRIB1,GOLT1A,KCTD13,TRAF6,ACOT4,ALOXE3,ZFPM1,TMEM86B,TH,MRPL14,WBP2NL,DDX41,PSMG1,NDUFB1,THAP7,NOC4L,DRG1,SETD4,EXD3,RILPL1,SULF2,LAGE3,SLC25A29,RPF2,RPL12,MSRB1,GPATCH3,FANK1,SKIV2L,PRRC2A,TTC25,ZBTB48,SYCE1L,PRR13,ZNF580,LAT,DDAH2,PAM16,FANCG,MCTS1,ALKBH6,PWP2,DECR2,TUBB3,MRPL12,TXNIP,SRXN1,CYFIP1,NUDT18",0.535768712823952
"10","lightsteelblue1",TRUE,0.00464,12227,259,211,0.815,0.017,"GO:0044424","CC",4,"intracellular part",2,"GTF2IRD1,DNAH9,OSBPL5,RNF10,B4GALT7,ALG1,PNKP,PARP3,TRIT1,COL23A1,USP36,PHF21B,PRDM1,SNRNP40,SEC61A2,DHX29,DNTTIP2,PSME4,RNF126,ARHGAP10,TFRC,CRMP1,AP1M1,FERMT2,DNAJC10,ARAF,POMGNT1,PPP1R15A,DDX18,ZC3HC1,RNF31,SUPT16H,NANS,POLR2E,POLRMT,EIF3D,GSS,TRIB3,RBBP8,WDR13,NAA10,PIEZO1,STX4,GABPB1,TSTA3,ERCC2,C19ORF53,GARS,RPL28,PBLD,PTGES3L-AARSD1,CPT1A,CARS,SLC22A18,PSMD9,MVK,USP5,FAF2,COL7A1,GNAI2,TFCP2L1,EIF2B4,SCAMP3,GON4L,CD58,MRPS15,MTHFD1L,CYSTM1,ENY2,MASTL,ALG5,PEX16,ANXA11,CD97,NQO2,RIOK1,SNRPB,SNRPB2,NECAB3,PRMT1,NUP214,IDUA,FBXL12,TNNI3,LDLR,TOMM40,GADD45G,LSM4,TRPM4,SNRPA1,RHPN2,RRP8,KDM6B,CTNNBL1,POMP,MPRIP,CCNA1,THUMPD3,GNL2,AHI1,DDX56,PRPF4,CYP2C8,SMARCAL1,ARHGAP24,LARP1B,BMP2K,NDUFA9,SNRPF,MMAB,UNC45A,FKBP10,TPGS1,CYP4B1,MTF2,MRPL24,MRPL9,OAZ3,DUSP11,DIS3L2,PPIP5K2,PNLDC1,C7ORF43,CCNB3,CHST7,NSDHL,SURF2,PTGES2,ADAM17,TCEB1,SUPV3L1,MED19,ATAD3B,VMA21,NDUFV3,FLAD1,IER2,U2AF1L4,FMNL3,ZNF653,NLRP3,FLVCR1,MRPL55,MFSD8,SUN1,INTS1,FAAH2,POLL,TAF10,RAB4B,BSCL2,NDUFS5,SPNS1,GUSB,EXOSC1,PPIH,CD8B,GNB2,MRPL52,RAD9A,MUS81,COQ2,TRIB1,GOLT1A,KCTD13,TRAF6,ACOT4,ALOXE3,ZFPM1,TMEM86B,TH,MRPL14,WBP2NL,DDX41,PSMG1,NDUFB1,THAP7,NOC4L,DRG1,SETD4,EXD3,RILPL1,SULF2,LAGE3,SLC25A29,RPF2,RPL12,MSRB1,GPATCH3,FANK1,SKIV2L,PRRC2A,TTC25,ZBTB48,SYCE1L,PRR13,ZNF580,LAT,DDAH2,PAM16,FANCG,MCTS1,ALKBH6,PWP2,DECR2,TUBB3,MRPL12,TXNIP,SRXN1,CYFIP1,NUDT18",0.550802445394251
