"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","skyblue3",TRUE,0.0286,3333,341,96,0.282,0.029,"GO:0031982","CC",1,"vesicle",1,"ALDH3B1,CD9,CD4,FAS,VCL,CAPG,VPS13D,VAMP3,PRKCZ,KCNAB2,TFRC,AP1M1,ENO1,ACTB,B4GALT1,RPLP0,NANS,RIN3,HM13,TM9SF4,AHCY,VAC14,COTL1,STX4,AP3B2,NUCB1,KDELR1,RARRES2,AEBP1,TESK1,PBLD,UPK2,MGP,GMDS,FAF2,SERPINI2,COL7A1,GNAI2,IGFBP2,GNLY,AAK1,SCAMP3,CD58,ATP6V0B,CYSTM1,RREB1,CAPNS1,MAP2K2,TSPAN8,FGL2,LDLR,PGLS,PDLIM4,TTYH3,TXN,ITGB7,SH3BGRL3,HSPG2,CRABP2,SLC39A4,PTGES2,DOC2A,SEC13,ATAD3B,G6PD,CRTC2,STARD4,FBP1,MARS,RAB4B,YIF1B,UBXN6,FTH1,SPNS1,GUSB,TRAPPC1,GNB2,GNG5,PITPNA,TRAF6,DPP7,UBE2N,IMPDH2,GAK,SSR4,PTTG1IP,LILRB4,PTPN1,AP2A1,GPR56,DDAH2,AP4M1,HLA-DPA1,TUBB3,CYFIP1,PSMB3",2.6951949366212
"2","darkolivegreen",TRUE,0.00783,86,190,8,0.042,0.093,"GO:0034340","BP",1,"response to type I interferon",1,"OAS1,IFIT3,IFI6,C19ORF66,XAF1,MX2,USP18,IRF9",7.02205685153657
"3","darkolivegreen",TRUE,0.00451,68,121,7,0.058,0.103,"REAC:R-HSA-909733","rea",2,"Interferon alpha/beta signaling",1,"OAS1,IFIT3,IFI6,XAF1,MX2,USP18,IRF9",NA
"4","darkturquoise",TRUE,0.000255,237,674,28,0.042,0.118,"GO:0018212","BP",3,"peptidyl-tyrosine modification",1,"MVP,CD74,HGF,CD44,TNFRSF1A,CD40,HCK,RIPK2,JAK3,BST1,PTPN6,SH3BP5,IL6,SAMSN1,SLA,NCF1,ZFYVE28,ITGB2,SHC1,ITGA5,TPST1,PARP14,PTPN2,HCLS1,SOCS3,SOCS1,LYN,CCL5",5.6074777765781
"5","darkturquoise",TRUE,0.000698,234,674,27,0.04,0.115,"GO:0018108","BP",3,"peptidyl-tyrosine phosphorylation",1,"MVP,CD74,HGF,CD44,TNFRSF1A,CD40,HCK,RIPK2,JAK3,BST1,PTPN6,SH3BP5,IL6,SAMSN1,SLA,NCF1,ZFYVE28,ITGB2,SHC1,ITGA5,PARP14,PTPN2,HCLS1,SOCS3,SOCS1,LYN,CCL5",5.61146979784763
"6","darkturquoise",TRUE,0.000174,178,674,24,0.036,0.135,"GO:0050730","BP",3,"regulation of peptidyl-tyrosine phosphorylation",2,"MVP,CD74,HGF,CD44,TNFRSF1A,CD40,RIPK2,BST1,PTPN6,SH3BP5,IL6,SAMSN1,NCF1,ZFYVE28,ITGB2,SHC1,ITGA5,PARP14,PTPN2,HCLS1,SOCS3,SOCS1,LYN,CCL5",6.20930679860325
"7","darkturquoise",TRUE,0.0377,40,674,9,0.013,0.225,"GO:0050732","BP",3,"negative regulation of peptidyl-tyrosine phosphorylation",2,"MVP,PTPN6,SH3BP5,SAMSN1,ZFYVE28,PARP14,PTPN2,SOCS3,SOCS1",8.0194154064995
"8","darkturquoise",TRUE,0.00711,15296,674,617,0.915,0.04,"GO:0008150","BP",11,"biological_process",1,"ENPP4,CYP51A1,LAP3,SLC7A2,AK2,CD38,ITGAL,ITGA3,TMEM132A,IL32,ETV7,PTBP1,QPCTL,TYROBP,ALOX5,MVP,TACC3,WAS,SLC11A1,WWTR1,TTC27,CD74,HGF,RUNX3,SERPINB1,BIRC3,TYMP,CD44,BTN3A1,TNFRSF1B,APBA2,MSR1,ADRB1,CYBA,MSMO1,TRAF3IP2,GYG2,TBXAS1,GNA15,PIGV,HDAC7,SBNO2,GNAI3,KARS,TBC1D1,MTHFD2,YBX1,SPI1,SP100,TRAM1,TNFRSF1A,IFI35,MCM2,FOSL2,RAB7A,NFKB2,GTF3C1,DNM2,CXCL2,TCF7,PTPRC,AACS,FAM135A,EIF3I,GCKR,CD82,CHERP,ITPKC,UIMC1,SH3BP2,EDEM2,CRLS1,ICAM1,FLT3LG,CMTM6,PSME1,MYL6,PTGS1,SH3GLB1,PCSK5,KCNK6,GGT5,LGALS1,JOSD1,HMOX1,MCAT,MCM5,TSPO,APOL1,TRMU,HIF1A,PSMA6,PSME2,CD40,CTSZ,HCK,MAPRE1,CSTF2,PLP2,ELF4,MAGT1,CDK16,GLA,PARP4,MSLN,ABCC1,FBXO31,RHBDL1,RPAP1,EHD4,BMF,RIPK2,NIPAL2,GSDMD,SLC39A14,HNRNPL,DOT1L,CD37,IL4I1,LILRA1,PDCD5,EBI3,SLC1A5,PRKD2,JAK3,PDE4C,ELL,ETHE1,NAMPT,CYP3A5,USP42,TRIM14,SEC61B,DOCK8,GLIS3,PDLIM1,MINPP1,FGF8,FBXL15,KPNB1,PFN1,RAI1,CCL2,ABI3,SMURF2,BST1,CTSC,IL10RA,SLC15A3,SLC11A2,WNT5B,OAS3,OAS2,GTF2H3,PTPN6,SMOC2,PCDHB6,DPYSL3,BCL6,CD86,IQCG,GBE1,STEAP3,FNDC4,TLX2,FN1,SMYD1,FHL2,ID2,WIPF1,PLEK,RND3,ARID3A,FBXO6,MAD2L2,NCF2,UAP1,GBP3,GBP1,CDC20,TMED5,CNN3,DARS2,TNFAIP3,RAB32,ALDH8A1,PMFBP1,VAMP8,SPP1,RARRES1,RAB3GAP2,WDR34,CD274,TGFBI,RDH10,PLBD1,CCRL2,ACO1,SRGN,ZWINT,NCKAP1L,NMI,TNFAIP6,SLPI,KCNS1,SERPINB6,XPO5,MT2A,ABCC4,IRF1,SLC25A19,IL1B,C3,RRBP1,ZNF436,PSMB2,STAT5A,GLIS2,TIMM17B,RAP1B,BEST3,UQCR11,KDM4B,A4GALT,APOL3,RAC2,DNAJB9,IRF5,SIGLEC9,APOC1,BST2,ARPC1B,JUND,HELZ2,NPAS1,GMFG,EIF3G,SLC35D2,EPS8L1,LILRB2,CHMP1A,SH3BP5,GFPT2,AOC3,THOC6,NPHP4,IL13RA1,CHSY1,GCH1,RFX1,INPP5K,POPDC3,NXT1,DAP3,CDK8,ALOX5AP,CHI3L1,RARRES3,KRBA1,E2F5,FKBP11,RSAD2,DOCK2,DTNA,STT3A,ADAMTS8,ANXA1,PNPLA8,LMO2,TSPAN31,STX11,FAM129A,TMBIM1,LCP1,IL6,MYO1G,CIDEB,RTP4,TANK,BIN1,GYPC,DNAJC1,SLC31A1,ARPC5L,PIM1,HMGA1,TCF19,NRM,TLR2,IL18BP,PLCB2,SPPL2A,SLC39A8,PARVG,GPR84,RHOF,FBLN5,WARS,BCL2A1,HAPLN3,FURIN,ARRB2,SLC16A3,EIF4A3,MAPK4,VAV1,IFITM3,HUNK,EMP3,MYO1F,SIGLEC10,SLC2A5,BCL10,SLC44A3,CD53,TBX19,FCGR2A,RGS16,ADAMTSL4,RAB13,S100A8,SLC39A1,ILF2,NFKBIZ,OSMR,TNFAIP8,FEM1C,TNIP1,FGD2,DYNLT1,WTAP,MSN,IL2RG,FRMPD3,BIN3,SLC25A37,FAM135B,AK3,CDKN2B,STOM,ASB6,RSU1,RGS10,TNKS1BP1,SERPING1,TENM4,SERPINH1,FERMT3,PLCB3,ITGB1,SEC24D,DHX37,NCAPD3,DPYSL4,ACSL1,HHEX,STK32B,TXNDC11,DAB2,FAM49B,LPCAT1,BTG3,SAMSN1,SLC7A7,NUP205,PIK3AP1,SLA,BATF,FBXO32,MMP14,MX1,ACAN,DZIP1L,NCF1,TAGLN2,RNF166,FCER1G,C1QC,RCAN1,CBR3,ADPGK,PSMB4,C1R,ZFYVE28,TMPRSS3,ITGB2,SLC2A6,SHKBP1,PCSK7,SHC1,FDPS,LMNA,HK3,SH2B2,ITGA5,RAVER1,CXCL16,EIF4A1,SYVN1,FBLIM1,DRAXIN,PDPN,GBP2,GBP4,VCAM1,CTSS,TNFAIP8L2,S100A11,S100A9,YY1AP1,EOGT,FSTL1,ARPC2,SSR2,NUAK2,MNDA,RPL22L1,RYBP,PTX3,CXCL5,CXCL1,GYG1,ZNF513,CCR1,ZC3H12A,CRIPAK,SGMS2,CDC25A,ANXA5,ERAP1,ERAP2,DAGLB,GALNT10,TNFRSF11B,TMUB1,DCAF13,CYBB,C9ORF89,ZNF367,GJB2,TMEM52B,ZNF219,SMCO4,SGPL1,CCT2,CYB5A,SERPINB8,RRAD,B2M,FAM111A,NAB2,EVA1C,SNRPD1,RAB8A,GATAD2A,TUBA1C,LAIR1,DAPK3,TK1,RPSA,BATF2,SCARA3,ARF4,TAP1,BDKRB2,SEMA4C,VAMP5,LGALS9,TBC1D10B,LMAN2,PRELID1,SLC50A1,PTAFR,CLIC4,ITGAM,TPST1,CDK1,CD14,TMEM43,FPR1,CHST11,SPSB1,P2RY6,C3AR1,TVP23B,MYD88,PARP14,GLRX,C1QB,C1QA,OLR1,ZNHIT2,BRSK2,KLC2,TVP23C,PTPN2,UCP3,UCP2,TMEM70,BAIAP2,UBE2O,B3GNT5,LMNB2,ACSF3,ANKLE2,FAM89B,RHOG,SAMD9L,CD163,JUN,IL17RA,FAM20C,ZNF114,C17ORF62,GADD45GIP1,RAB39A,VWA1,CIITA,SLC9A4,FZD2,HCLS1,OXTR,NOP10,C1S,KPNA2,ANXA2,ALG12,SPNS2,GPR132,LRRC55,SOCS3,LPAR5,APOBR,FAM110C,TMEM106A,DDX51,TNFAIP2,SOCS1,MUC1,BCAP31,RTN4RL1,ZNF267,BTN3A2,ARHGAP30,COL4A1,ISG15,FANCA,MCRS1,PLSCR1,SBK1,FAM83G,ZDHHC9,LITAF,GJB5,FAM53B,SERPINA3,LONP1,SIAH1,IPO4,NCOR2,CASP4,SERPINA1,GTF2E2,SVIL,PCDHB11,MCMBP,TEAD4,FCGR1B,PIM3,PNP,SFMBT2,PRC1,FCGR3A,HLA-DOA,HLA-DMA,PSMB8,HLA-DRA,ABHD16A,AIF1,LST1,PPP1R10,LILRB3,HLA-F,MT1A,HLA-A,GPSM3,S1PR3,CLIC1,MRPL23,ALG3,IFI30,CEBPD,HMSD,HLA-DPB1,TAPBP,HLA-B,NFAM1,PRSS56,TXNDC5,APOBEC3G,LILRA2,PSMB9,ARFGAP3,STRC,CFB,APOBEC3C,H2AFJ,CCDC71L,LYN,SIGLEC14,MAGEL2,RTEL1,TRIM34,APOC4,CCL5,ORAI1,ADORA3",0
"9","darkturquoise",TRUE,6.45e-05,9867,674,442,0.656,0.045,"GO:0065007","BP",11,"biological regulation",2,"ENPP4,CYP51A1,CD38,ITGAL,ITGA3,IL32,ETV7,PTBP1,TYROBP,ALOX5,MVP,TACC3,WAS,SLC11A1,WWTR1,CD74,HGF,RUNX3,BIRC3,TYMP,CD44,BTN3A1,TNFRSF1B,MSR1,ADRB1,CYBA,TRAF3IP2,GNA15,HDAC7,SBNO2,GNAI3,KARS,TBC1D1,YBX1,SPI1,SP100,TNFRSF1A,IFI35,FOSL2,RAB7A,NFKB2,DNM2,CXCL2,TCF7,PTPRC,GCKR,CD82,CHERP,UIMC1,SH3BP2,EDEM2,ICAM1,FLT3LG,CMTM6,PSME1,PTGS1,SH3GLB1,PCSK5,KCNK6,LGALS1,HMOX1,TSPO,HIF1A,PSMA6,PSME2,CD40,CTSZ,HCK,MAPRE1,PLP2,ELF4,CDK16,GLA,PARP4,ABCC1,FBXO31,RHBDL1,BMF,RIPK2,GSDMD,SLC39A14,HNRNPL,DOT1L,CD37,LILRA1,PDCD5,EBI3,PRKD2,JAK3,PDE4C,ELL,NAMPT,TRIM14,DOCK8,GLIS3,FGF8,FBXL15,KPNB1,PFN1,RAI1,CCL2,ABI3,SMURF2,BST1,CTSC,IL10RA,SLC11A2,WNT5B,OAS3,OAS2,GTF2H3,PTPN6,SMOC2,DPYSL3,BCL6,CD86,STEAP3,FNDC4,TLX2,FN1,SMYD1,FHL2,ID2,WIPF1,PLEK,ARID3A,FBXO6,MAD2L2,NCF2,GBP1,CDC20,TNFAIP3,ALDH8A1,VAMP8,SPP1,RARRES1,RAB3GAP2,CD274,TGFBI,RDH10,CCRL2,ACO1,SRGN,ZWINT,NCKAP1L,NMI,TNFAIP6,SLPI,KCNS1,SERPINB6,XPO5,MT2A,ABCC4,IRF1,IL1B,C3,ZNF436,STAT5A,GLIS2,RAP1B,APOL3,RAC2,DNAJB9,IRF5,SIGLEC9,APOC1,BST2,ARPC1B,JUND,HELZ2,NPAS1,EPS8L1,LILRB2,CHMP1A,SH3BP5,AOC3,THOC6,NPHP4,IL13RA1,CHSY1,GCH1,INPP5K,POPDC3,DAP3,CDK8,CHI3L1,RARRES3,E2F5,RSAD2,DOCK2,DTNA,ADAMTS8,ANXA1,LMO2,TSPAN31,STX11,FAM129A,TMBIM1,LCP1,IL6,MYO1G,CIDEB,TANK,BIN1,DNAJC1,ARPC5L,PIM1,HMGA1,TCF19,TLR2,IL18BP,PLCB2,SPPL2A,SLC39A8,GPR84,RHOF,FBLN5,WARS,BCL2A1,FURIN,ARRB2,EIF4A3,MAPK4,VAV1,IFITM3,HUNK,EMP3,SIGLEC10,SLC2A5,BCL10,CD53,TBX19,FCGR2A,RGS16,ADAMTSL4,RAB13,S100A8,ILF2,NFKBIZ,OSMR,TNFAIP8,TNIP1,FGD2,DYNLT1,WTAP,MSN,IL2RG,SLC25A37,AK3,CDKN2B,RSU1,RGS10,TNKS1BP1,SERPING1,TENM4,FERMT3,PLCB3,ITGB1,ACSL1,HHEX,STK32B,DAB2,FAM49B,BTG3,SAMSN1,SLC7A7,PIK3AP1,SLA,BATF,FBXO32,MMP14,MX1,DZIP1L,NCF1,RNF166,FCER1G,C1QC,RCAN1,C1R,ZFYVE28,TMPRSS3,ITGB2,SHKBP1,PCSK7,SHC1,FDPS,LMNA,HK3,SH2B2,ITGA5,CXCL16,EIF4A1,SYVN1,FBLIM1,DRAXIN,PDPN,GBP2,VCAM1,CTSS,TNFAIP8L2,S100A11,S100A9,YY1AP1,FSTL1,ARPC2,NUAK2,MNDA,RYBP,PTX3,CXCL5,CXCL1,CCR1,ZC3H12A,CRIPAK,CDC25A,ANXA5,ERAP1,ERAP2,TNFRSF11B,CYBB,C9ORF89,ZNF367,ZNF219,SGPL1,CCT2,SERPINB8,RRAD,B2M,FAM111A,NAB2,RAB8A,GATAD2A,LAIR1,DAPK3,RPSA,ARF4,BDKRB2,SEMA4C,LGALS9,TBC1D10B,LMAN2,PRELID1,SLC50A1,PTAFR,CLIC4,ITGAM,CDK1,CD14,FPR1,P2RY6,C3AR1,MYD88,PARP14,GLRX,C1QB,C1QA,BRSK2,PTPN2,BAIAP2,UBE2O,ANKLE2,FAM89B,RHOG,JUN,IL17RA,GADD45GIP1,RAB39A,CIITA,SLC9A4,FZD2,HCLS1,OXTR,NOP10,C1S,KPNA2,ANXA2,SPNS2,GPR132,LRRC55,SOCS3,LPAR5,APOBR,FAM110C,SOCS1,MUC1,BCAP31,RTN4RL1,ZNF267,ARHGAP30,ISG15,MCRS1,PLSCR1,FAM83G,LITAF,FAM53B,SERPINA3,SIAH1,NCOR2,CASP4,SVIL,TEAD4,FCGR1B,PIM3,PNP,SFMBT2,PRC1,FCGR3A,HLA-DOA,PSMB8,HLA-DRA,AIF1,LST1,PPP1R10,LILRB3,HLA-F,MT1A,HLA-A,S1PR3,CLIC1,IFI30,CEBPD,HMSD,HLA-DPB1,TAPBP,HLA-B,NFAM1,TXNDC5,APOBEC3G,LILRA2,PSMB9,CFB,APOBEC3C,H2AFJ,CCDC71L,LYN,MAGEL2,RTEL1,TRIM34,APOC4,CCL5,ORAI1,ADORA3",0.922767614229436
"10","darkturquoise",TRUE,0.000677,2040,674,121,0.18,0.059,"GO:0065009","BP",11,"regulation of molecular function",3,"MVP,SLC11A1,WWTR1,CD74,HGF,BIRC3,CD44,TNFRSF1B,ADRB1,GNA15,GNAI3,KARS,TBC1D1,SP100,NFKB2,DNM2,PTPRC,GCKR,PSME1,PCSK5,HMOX1,HIF1A,PSMA6,PSME2,CD40,CTSZ,HCK,GLA,PARP4,RIPK2,DOT1L,PDCD5,PRKD2,ELL,TRIM14,DOCK8,PFN1,CCL2,OAS3,ID2,PLEK,MAD2L2,CDC20,TNFAIP3,RAB3GAP2,NCKAP1L,SLPI,KCNS1,SERPINB6,IL1B,GLIS2,APOC1,SH3BP5,AOC3,GCH1,INPP5K,CHI3L1,TMBIM1,IL6,CIDEB,TANK,BIN1,PIM1,TLR2,PLCB2,WARS,FURIN,ARRB2,VAV1,BCL10,RGS16,S100A8,FGD2,CDKN2B,RSU1,RGS10,ITGB1,HHEX,DAB2,NCF1,ZFYVE28,ITGB2,SHC1,CTSS,S100A9,PTX3,ZC3H12A,CRIPAK,CDC25A,CCT2,SERPINB8,B2M,NAB2,ARF4,LGALS9,TBC1D10B,PRELID1,ITGAM,CDK1,FPR1,P2RY6,MYD88,GLRX,BRSK2,ANKLE2,RHOG,JUN,FZD2,HCLS1,ANXA2,LRRC55,BCAP31,RTN4RL1,PLSCR1,PSMB8,NFAM1,PSMB9,LYN,TRIM34,CCL5,ADORA3",3.34058179159684
