"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","salmon",TRUE,0.0146,608,447,35,0.078,0.058,"GO:0055086","BP",3,"nucleobase-containing small molecule metabolic process",1,"UQCRC1,ENTPD2,KCNAB2,TECR,GSTZ1,MTHFD1,TSTA3,OGDH,GCK,AK1,ALDOC,PPARGC1A,GAPDH,DGUOK,NT5C3A,COX5B,NDUFA9,COX6A2,CDS1,STOML2,AK8,ADAL,FASN,NDUFA3,GPHN,COX8A,ACOT4,IMPDH2,ADSSL1,FHIT,ENTPD6,NT5M,NDUFS3,EIF6,CHCHD10",4.54125698370122
"2","salmon",TRUE,0.0408,7923,447,243,0.544,0.031,"GO:0044446","CC",1,"intracellular organelle part",1,"MAD1L1,POLDIP2,IBTK,GTF2IRD1,ARSD,LUC7L,JARID2,UQCRC1,STRAP,TUBG2,RETSAT,COL23A1,MPHOSPH9,PRDM1,FLYWCH1,RFXANK,SNCAIP,METTL22,IDH3G,KCNAB2,RNF126,PRKACA,MRVI1,ANO8,ACTB,EXOSC7,SLC35C2,COQ9,CDIP1,RCOR1,BLVRB,SLC9A1,MUL1,LAMB1,FH,ZC3HC1,SUPT16H,IGFALS,TECR,MED15,SMARCB1,PRODH,HMGXB4,RPL3,CGRRF1,GSTZ1,APEX1,CHD8,TNNC2,RNMT,STS,WDR13,SUV39H1,RBBP7,PORCN,UGGT2,LMF1,C16ORF62,INTS10,TUBB4A,CLIP3,PPP2R1A,COPE,DLX5,OGDH,GCK,LIMK1,PITRM1,RPL28,SMARCD2,B9D1,ALDOC,RAB34,PPARGC1A,PRPF19,ANAPC15,GAPDH,TBP,MRPL2,NPRL2,PODXL2,DGUOK,MPV17,INO80B,MECR,VAMP4,DDX59,DNAH7,PIGZ,CCDC92,TTLL5,CYSTM1,ALG5,EXOSC8,NR2C1,PEX16,ANXA11,ZMIZ2,DNAI1,SDC4,TOX2,MIF4GD,SNRPD2,NECAB3,ST3GAL3,TRAP1,UBR4,TST,ORMDL1,TUBGCP2,CHMP2A,UBE2M,WBP2,REEP2,POLR3F,CTNNBL1,ATP8A2,PEMT,THUMPD3,BHLHE40,CCNH,RBMX2,TIMM10,FADS2,BLOC1S1,COX5B,VPS45,USP20,RPL35,MDC1,NDUFA9,VAMP1,SNRPF,C12ORF10,UNC45A,G6PC3,SLC14A1,PEX14,POU2F1,PPOX,SF3B4,SYT2,DUSP11,ABHD10,IMMP1L,FADS1,NBAS,ZFYVE27,OXA1L,SUPV3L1,AIFM1,COX6A2,MYO1E,PEX10,COPG2,NPM2,SV2A,ACTC1,ATP13A2,CHCHD6,VPS11,SAP30BP,ZNF385A,CDS1,STOML2,TTC8,C9ORF9,PSMC3,GPX4,RAB4B,EEF2,RILP,OTUB1,ABCA3,COPS6,RBPJ,DYNLRB2,TMEM129,SLC25A6,ASPSCR1,GPS1,TRAPPC1,ADRA1B,NDUFA3,C20ORF196,QARS,AZU1,FIBP,RAD9A,COMMD1,PC,PSMD1,ENDOV,GOLT1A,ATR,COX8A,ACOT4,IMPDH2,EPM2AIP1,DPM3,FUCA1,RAD23A,SGSH,SLC25A10,DDX41,PSMG1,VPS33B,PKP3,IMMP2L,NOC4L,CIB1,FAF1,RAB11B,SMYD3,NDUFA13,FSCN2,EFCAB6,FHIT,SUPT5H,INCA1,ADARB1,GPAA1,MT-CO3,CSNK2B,DCTN1,NT5M,LCMT1,RNF208,NDUFS3,FIS1,PPME1,COL28A1,PHB2,SYCE3,FANCG,EIF6,CCDC13,CHCHD10,C17ORF49,TUBB3,STRADA,IKBKG,PSMB3",1.46724466181727
"3","salmon",TRUE,0.01,9648,447,289,0.647,0.03,"GO:0005737","CC",1,"cytoplasm",1,"MAD1L1,POLDIP2,HSPB6,IBTK,GTF2IRD1,ARSD,JARID2,UQCRC1,NME1-NME2,ZDHHC6,STRAP,ANK1,TUBG2,CLEC16A,RETSAT,COL23A1,MPHOSPH9,CYFIP2,PRDM1,FLYWCH1,BCAT1,RFXANK,SNCAIP,PHKA1,IDH3G,KCNAB2,RNF126,ARHGAP10,PRKACA,MRVI1,SNCB,ANO8,ACTB,EXOSC7,SLC35C2,MAPRE3,OVGP1,COQ9,PEBP1,CDIP1,BLVRB,SLC9A1,MUL1,LAMB1,FH,STX1B,TECR,SEC14L2,PRODH,RPL3,GSTZ1,MTHFD1,APEX1,ARFGAP1,TNNC2,STS,RBBP7,EEA1,PORCN,UGGT2,LMF1,PIEZO1,C16ORF62,TSTA3,TUBB4A,CLIP3,ATP1A3,PPP2R1A,COPE,OGDH,GCK,LIMK1,AK1,HPS1,PITRM1,RPL28,RNF167,B9D1,YWHAE,ALDOC,RAB34,PRPF19,ANAPC15,ENDOU,GAPDH,MRPL2,FAM162A,NPRL2,PODXL2,DGUOK,MPV17,REEP6,FARSB,MECR,TMEM9,VAMP4,DDX59,DNAH7,PIGZ,CCDC92,TTLL5,COQ6,CYSTM1,ALG5,EXOSC8,PEX16,ANXA11,ZMIZ2,NT5C3A,DNAI1,PFDN5,SDC4,MIF4GD,SNRPD2,TMX4,NRSN2,MGME1,NECAB3,ST3GAL3,CAPNS1,TRAP1,UBR4,PNKD,VPREB3,TST,ORMDL1,TUBGCP2,HBZ,CHMP2A,UBE2M,PPP1R1B,RHPN2,WBP2,REEP2,POLR3F,ATP8A2,PEMT,THUMPD3,GSTM5,TIMM10,FADS2,BLOC1S1,REPS1,COX5B,VPS45,LRRC8A,USP20,RPL35,NDUFA9,VAMP1,SNRPF,C12ORF10,UNC45A,CDH13,G6PC3,FBXO15,PEX14,POU2F1,PPOX,SYT2,ABHD10,ALDH1L1,SLIT2,IMMP1L,FADS1,VIPAS39,NBAS,NMRAL1,ZFYVE27,OXA1L,TIAM1,SUPV3L1,AIFM1,COX6A2,DHRS1,MYO1E,PEX10,RHPN1,COPG2,NPM2,SV2A,ACTC1,ATP13A2,CHCHD6,RSPH1,VPS11,TMEM143,NLRP3,INHBB,CDS1,CAMLG,STOML2,TTC8,AK8,C9ORF9,PSMC3,RIMKLB,GPX4,TRAPPC2L,RAB4B,EEF2,RILP,OTUB1,PRDX2,ABCA3,VWCE,COPS6,RBPJ,DYNLRB2,ADAL,TMEM129,CPLX1,SLC25A6,FASN,GPS1,TRAPPC1,ADRA1B,HARS,NDUFA3,GPHN,QARS,AZU1,FIBP,COMMD1,PC,PSMD1,ENDOV,PHOSPHO1,GOLT1A,GLMN,ATR,EIF3F,COX8A,ACOT4,IMPDH2,EPM2AIP1,OPLAH,DPM3,FARSA,FUCA1,RAD23A,ALOX12B,SGSH,SLC25A10,DDX41,PSMG1,VPS33B,NIPSNAP1,IMMP2L,CIB1,ADSSL1,FAF1,RAB11B,SMYD3,RASA3,NDUFA13,BCR,FSCN2,FHIT,ALG1L,INCA1,SND1,ADARB1,ENTPD6,GPAA1,MT-CO3,GDI1,CSNK2B,DCTN1,NT5M,DENND6B,LCMT1,RNF208,NDUFS3,FIS1,COL28A1,PHB2,FANCG,EIF6,NAT6,CCDC13,CHCHD10,KRTAP5-9,C17ORF49,TXNIP,STRADA,IKBKG,SRXN1,PSMB3",1.14744902579554
"4","salmon",TRUE,0.00207,8577,447,266,0.595,0.031,"GO:0044444","CC",1,"cytoplasmic part",2,"MAD1L1,POLDIP2,GTF2IRD1,ARSD,JARID2,UQCRC1,NME1-NME2,ZDHHC6,STRAP,ANK1,TUBG2,CLEC16A,RETSAT,COL23A1,MPHOSPH9,CYFIP2,FLYWCH1,BCAT1,RFXANK,SNCAIP,PHKA1,IDH3G,KCNAB2,RNF126,ARHGAP10,PRKACA,MRVI1,SNCB,ANO8,ACTB,EXOSC7,SLC35C2,OVGP1,COQ9,PEBP1,CDIP1,BLVRB,SLC9A1,MUL1,LAMB1,FH,STX1B,TECR,SEC14L2,PRODH,RPL3,GSTZ1,MTHFD1,APEX1,ARFGAP1,TNNC2,STS,RBBP7,EEA1,PORCN,UGGT2,LMF1,PIEZO1,C16ORF62,TSTA3,TUBB4A,CLIP3,ATP1A3,PPP2R1A,COPE,OGDH,GCK,LIMK1,AK1,HPS1,PITRM1,RPL28,B9D1,YWHAE,ALDOC,RAB34,ANAPC15,GAPDH,MRPL2,FAM162A,NPRL2,PODXL2,DGUOK,MPV17,REEP6,FARSB,MECR,TMEM9,VAMP4,DNAH7,PIGZ,CCDC92,TTLL5,COQ6,CYSTM1,ALG5,EXOSC8,PEX16,ANXA11,ZMIZ2,NT5C3A,DNAI1,SDC4,MIF4GD,SNRPD2,TMX4,NRSN2,MGME1,NECAB3,ST3GAL3,CAPNS1,TRAP1,UBR4,PNKD,VPREB3,TST,ORMDL1,TUBGCP2,HBZ,CHMP2A,UBE2M,PPP1R1B,RHPN2,REEP2,POLR3F,ATP8A2,PEMT,THUMPD3,GSTM5,TIMM10,FADS2,BLOC1S1,REPS1,COX5B,VPS45,USP20,RPL35,NDUFA9,VAMP1,SNRPF,C12ORF10,UNC45A,G6PC3,FBXO15,PEX14,POU2F1,PPOX,SYT2,ABHD10,ALDH1L1,IMMP1L,FADS1,VIPAS39,NBAS,NMRAL1,ZFYVE27,OXA1L,TIAM1,SUPV3L1,AIFM1,COX6A2,DHRS1,MYO1E,PEX10,RHPN1,COPG2,NPM2,SV2A,ACTC1,ATP13A2,CHCHD6,RSPH1,VPS11,TMEM143,NLRP3,INHBB,CDS1,CAMLG,STOML2,TTC8,AK8,C9ORF9,PSMC3,RIMKLB,GPX4,TRAPPC2L,RAB4B,EEF2,RILP,OTUB1,PRDX2,ABCA3,COPS6,DYNLRB2,ADAL,TMEM129,CPLX1,SLC25A6,FASN,GPS1,TRAPPC1,HARS,NDUFA3,QARS,AZU1,FIBP,COMMD1,PC,PSMD1,PHOSPHO1,GOLT1A,ATR,EIF3F,COX8A,ACOT4,IMPDH2,OPLAH,DPM3,FARSA,FUCA1,RAD23A,ALOX12B,SGSH,SLC25A10,DDX41,PSMG1,VPS33B,NIPSNAP1,IMMP2L,CIB1,ADSSL1,FAF1,RAB11B,SMYD3,RASA3,NDUFA13,BCR,FHIT,ALG1L,SND1,ADARB1,ENTPD6,GPAA1,MT-CO3,GDI1,CSNK2B,DCTN1,NT5M,DENND6B,LCMT1,RNF208,NDUFS3,FIS1,COL28A1,PHB2,FANCG,EIF6,CCDC13,CHCHD10,KRTAP5-9,C17ORF49,TXNIP,STRADA,IKBKG,SRXN1,PSMB3",1.41169016510702
"5","salmon",TRUE,0.00573,1278,447,60,0.134,0.047,"GO:0005739","CC",1,"mitochondrion",3,"POLDIP2,JARID2,UQCRC1,BCAT1,IDH3G,COQ9,MUL1,FH,PRODH,GSTZ1,MTHFD1,APEX1,PPP2R1A,OGDH,PITRM1,MRPL2,FAM162A,DGUOK,MPV17,MECR,COQ6,ZMIZ2,MGME1,TRAP1,PNKD,TST,TIMM10,BLOC1S1,COX5B,NDUFA9,C12ORF10,PPOX,ABHD10,IMMP1L,OXA1L,SUPV3L1,AIFM1,COX6A2,CHCHD6,TMEM143,STOML2,GPX4,SLC25A6,HARS,NDUFA3,QARS,FIBP,PC,COX8A,SLC25A10,NIPSNAP1,IMMP2L,NDUFA13,MT-CO3,NT5M,NDUFS3,FIS1,PHB2,FANCG,CHCHD10",3.22304687280082
"6","salmon",TRUE,0.0387,857,447,43,0.096,0.05,"GO:0044429","CC",1,"mitochondrial part",4,"POLDIP2,UQCRC1,IDH3G,COQ9,MUL1,FH,PRODH,GSTZ1,OGDH,PITRM1,MRPL2,DGUOK,MPV17,MECR,TRAP1,TST,TIMM10,BLOC1S1,COX5B,NDUFA9,PPOX,ABHD10,IMMP1L,OXA1L,SUPV3L1,AIFM1,COX6A2,CHCHD6,STOML2,SLC25A6,NDUFA3,QARS,PC,COX8A,SLC25A10,IMMP2L,NDUFA13,MT-CO3,NT5M,NDUFS3,FIS1,PHB2,CHCHD10",3.85834574642688
"7","salmon",TRUE,0.0413,201,447,17,0.038,0.085,"GO:0044455","CC",1,"mitochondrial membrane part",5,"UQCRC1,MUL1,TIMM10,COX5B,NDUFA9,PPOX,IMMP1L,OXA1L,COX6A2,CHCHD6,SLC25A6,NDUFA3,COX8A,IMMP2L,NDUFA13,NDUFS3,FIS1",5.59248713736193
"8","salmon",TRUE,0.0274,626,447,35,0.078,0.056,"GO:0016491","MF",4,"oxidoreductase activity",1,"UQCRC1,RETSAT,IDH3G,KCNAB2,BLVRB,TECR,PRODH,GSTZ1,MTHFD1,APEX1,TSTA3,OGDH,GAPDH,MECR,FADS2,COX5B,NDUFA9,PPOX,ALDH1L1,PXDNL,FADS1,AIFM1,COX6A2,GPX4,PRDX2,DUS1L,NDUFA3,GPHN,COX8A,IMPDH2,P4HTM,ALOX12B,NDUFA13,NDUFS3,SRXN1",3.74788664207949
"9","salmon",TRUE,0.0355,78,207,9,0.043,0.115,"KEGG:04260","keg",5,"Cardiac muscle contraction",1,"UQCRC1,SLC9A1,ATP1A3,ATP1B2,COX5B,COX6A2,ACTC1,COX8A,MT-CO3",NA
"10","salmon",TRUE,0.0128,194,207,16,0.077,0.082,"KEGG:05016","keg",2,"Huntington disease",1,"UQCRC1,RCOR1,PPARGC1A,TBP,DNAH7,DNAI1,COX5B,NDUFA9,COX6A2,SLC25A6,NDUFA3,COX8A,NDUFA13,MT-CO3,DCTN1,NDUFS3",NA
