"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","blue",TRUE,0.0468,4720,480,168,0.35,0.036,"GO:0060255","BP",1,"regulation of macromolecule metabolic process",1,"RAD52,ERCC1,WWC3,FOXC1,EIF2AK2,LIMCH1,YBX1,UBE2D1,NFATC3,EED,ITCH,XPO1,DIMT1,KHSRP,KDM2B,PAPOLA,TREM2,CDC5L,RNF125,ELF4,SALL1,URI1,ZNF175,DNAJB6,TAX1BP1,EXOSC3,UBTF,MLX,SNX25,EIF4G2,CSRNP2,CDKN1B,SRF,VEGFA,PDCD10,IFT57,NEK4,FHL2,IVNS1ABP,CCND2,MTRF1,PAIP2,TARDBP,ZNF639,PDS5A,HNRNPA2B1,BHLHE41,ATF1,MORF4L2,CKS2,SRSF6,PAIP2B,SOX21,POLR1B,FLRT1,DYRK2,ATF4,AJUBA,TAF4,EXOSC2,DKC1,EDA2R,TRIM5,RAN,YWHAQ,HAVCR2,MAP3K7,CAPRIN1,PAN2,DHX9,GPNMB,TANK,ZFP37,ANP32B,MSTN,ANP32A,IRF8,ARRB2,PIK3R5,SERBP1,PARP1,TMF1,SSBP2,MCPH1,UHRF2,CDKN2B,ATM,IL18,EIF4E,TIAL1,HHEX,DAB2,SMARCA5,UBP1,AZIN1,RNF20,GDF6,RPL30,NCK1,EYA3,PPP1R15B,ZNF221,TAL1,ZNF281,IER5,SNIP1,DUSP7,OTUD4,FOLR2,PRDX3,SALL2,BRD7,COPS2,CCT2,STAT6,SMAD3,MARS,ZNF283,DDIT4,BMI1,LGALS9,HNRNPH1,SLC33A1,CRTAP,SOCS6,ALK,C3AR1,PTEN,CYCS,PAIP1,HINFP,TCEAL1,PHF8,PDE12,CTBP2,ZBTB38,ZNF154,ZNF816,ZBTB2,CLN8,ZNF623,YTHDF3,ZNF696,ZNF829,TNFRSF18,ZNF286A,SEMA4D,BTBD8,ZNF605,NACA,HDAC2,ZNF675,TAF13,ZNF121,ZNF813,SPRED2,ZNF568,ZNF808,BAZ1A,CNOT7,HSPA1B,HSPA1A,IPO7,CNEP1R1,DIO2,DHFR,ZNF234,PIK3R6",2.36505662998634
"2","blue",TRUE,0.00333,4492,480,167,0.348,0.037,"GO:0080090","BP",1,"regulation of primary metabolic process",1,"RAD52,ERCC1,WWC3,FOXC1,EIF2AK2,LIMCH1,YBX1,UBE2D1,NFATC3,EED,ITCH,XPO1,DIMT1,KHSRP,KDM2B,PAPOLA,TREM2,CDC5L,RNF125,ELF4,SALL1,URI1,ZNF175,DNAJB6,TAX1BP1,EXOSC3,UBTF,MLX,SNX25,EIF4G2,CSRNP2,CDKN1B,SRF,VEGFA,PDCD10,IFT57,NEK4,FHL2,IVNS1ABP,CCND2,MTRF1,PAIP2,TARDBP,ZNF639,PDS5A,HNRNPA2B1,BHLHE41,ATF1,MORF4L2,G0S2,CKS2,SRSF6,PAIP2B,SOX21,FLRT1,DYRK2,ATF4,AJUBA,TAF4,EXOSC2,DKC1,EDA2R,TRIM5,RAN,YWHAQ,HAVCR2,MAP3K7,CAPRIN1,DHX9,GPNMB,TANK,ZFP37,ANP32B,MSTN,ANP32A,IRF8,ARRB2,PIK3R5,SERBP1,PARP1,TMF1,SSBP2,MCPH1,UHRF2,CDKN2B,ATM,IL18,EIF4E,TIAL1,HHEX,DAB2,SMARCA5,UBP1,AZIN1,RNF20,GDF6,LDLRAP1,NCK1,EYA3,PPP1R15B,ZNF221,TAL1,ZNF281,IER5,DUSP7,OTUD4,FOLR2,PRDX3,SALL2,BRD7,COPS2,CCT2,STAT6,SMAD3,MARS,ZNF283,DDIT4,BMI1,LGALS9,HNRNPH1,SLC33A1,CRTAP,SOCS6,ALK,C3AR1,PTEN,CYCS,PAIP1,HINFP,TCEAL1,PDP2,PHF8,PDE12,CTBP2,ZBTB38,ZNF154,ZNF816,ZBTB2,CLN8,ZNF623,YTHDF3,ZNF696,ZNF829,TNFRSF18,ZNF286A,SEMA4D,BTBD8,ZNF605,NACA,HDAC2,ZNF675,TAF13,ZNF121,ZNF813,SPRED2,ZNF568,ZNF808,BAZ1A,CNOT7,HSPA1B,HSPA1A,IPO7,CNEP1R1,DIO2,DHFR,ZNF234,PIK3R6",2.40102945180053
"3","blue",TRUE,0.00724,4749,480,173,0.36,0.036,"GO:0009058","BP",1,"biosynthetic process",1,"WWC3,FOXC1,EIF2AK2,YBX1,IARS2,FTSJ1,UBE2D1,NFATC3,DHRS9,EED,PLD1,ITCH,KHSRP,KDM2B,PAPOLA,PTGS1,CDC5L,MFNG,ELF4,INTS6,SALL1,URI1,ZNF175,TAX1BP1,UBTF,MLX,EIF4G2,CSRNP2,CDKN1B,SRF,VEGFA,GOLPH3,MRPL3,NEK4,COQ10B,FHL2,IVNS1ABP,SLC35D1,DARS2,HSD11B1,GTF3C3,MTRF1,PAIP2,TARDBP,ADCY7,ZNF639,PDS5A,HNRNPA2B1,BHLHE41,ATF1,MORF4L2,CKS2,PAIP2B,SOX21,POLR1B,DYRK2,ATF4,AJUBA,TAF4,DKC1,EDA2R,MGAT1,TRIM5,PTCD3,RAN,YWHAQ,HAVCR2,MAP3K7,CAPRIN1,DHX9,WDR33,ZFP37,PDCL,MSTN,IRF8,ARRB2,PARP1,TMF1,PYURF,SSBP2,ATG12,CYP39A1,MCPH1,UHRF2,CDKN2B,ATM,IL18,EIF4E,TIAL1,HHEX,DAB2,SMARCA5,UBP1,NUS1,ENPP3,AZIN1,RNF20,GDF6,RPL30,NCK1,PPP1R15B,ZNF221,TAL1,ZNF281,IER5,HPGDS,SLBP,FOLR2,PRDX3,SALL2,BRD7,COPS2,CCT2,STAT6,SMAD3,MARS,ZNF283,BMI1,MMADHC,LGALS9,SLC33A1,ALK,CTPS1,PTEN,PAIP1,HINFP,TCEAL1,PDP2,PHF8,NUDT4,CTBP2,B3GNT5,ZBTB38,MAF,ZNF154,ZNF816,ZBTB2,CLN8,ZNF623,NELFA,YTHDF3,ZNF696,ZNF829,NAP1L1,TLR5,ZNF286A,SEMA4D,BTBD8,FUT4,ZNF605,NACA,HDAC2,GAL3ST4,PGAP1,ZNF675,TAF13,ZNF121,ZNF813,ZNF568,ZNF808,BAZ1A,CNOT7,HSPA1B,HSPA1A,CNEP1R1,DIO2,DHFR,MRPL33,PLA2G4B,MARS2,ST20-MTHFS,ZNF234,NUDT3",2.18753292921599
"4","blue",TRUE,0.00951,4701,480,171,0.356,0.036,"GO:1901576","BP",1,"organic substance biosynthetic process",2,"WWC3,FOXC1,EIF2AK2,YBX1,IARS2,FTSJ1,UBE2D1,NFATC3,DHRS9,EED,PLD1,ITCH,KHSRP,KDM2B,PAPOLA,PTGS1,CDC5L,MFNG,ELF4,INTS6,SALL1,URI1,ZNF175,TAX1BP1,UBTF,MLX,EIF4G2,CSRNP2,CDKN1B,SRF,VEGFA,GOLPH3,MRPL3,NEK4,COQ10B,FHL2,IVNS1ABP,SLC35D1,DARS2,HSD11B1,GTF3C3,MTRF1,PAIP2,TARDBP,ADCY7,ZNF639,PDS5A,HNRNPA2B1,BHLHE41,ATF1,MORF4L2,CKS2,PAIP2B,SOX21,POLR1B,DYRK2,ATF4,AJUBA,TAF4,DKC1,EDA2R,MGAT1,TRIM5,PTCD3,RAN,YWHAQ,HAVCR2,MAP3K7,CAPRIN1,DHX9,WDR33,ZFP37,PDCL,MSTN,IRF8,ARRB2,PARP1,TMF1,PYURF,SSBP2,ATG12,CYP39A1,MCPH1,UHRF2,CDKN2B,ATM,IL18,EIF4E,TIAL1,HHEX,DAB2,SMARCA5,UBP1,NUS1,ENPP3,AZIN1,RNF20,GDF6,RPL30,NCK1,PPP1R15B,ZNF221,TAL1,ZNF281,IER5,HPGDS,SLBP,FOLR2,PRDX3,SALL2,BRD7,COPS2,CCT2,STAT6,SMAD3,MARS,ZNF283,BMI1,LGALS9,SLC33A1,ALK,CTPS1,PTEN,PAIP1,HINFP,TCEAL1,PDP2,PHF8,NUDT4,CTBP2,B3GNT5,ZBTB38,MAF,ZNF154,ZNF816,ZBTB2,CLN8,ZNF623,NELFA,YTHDF3,ZNF696,ZNF829,NAP1L1,ZNF286A,SEMA4D,BTBD8,FUT4,ZNF605,NACA,HDAC2,GAL3ST4,PGAP1,ZNF675,TAF13,ZNF121,ZNF813,ZNF568,ZNF808,BAZ1A,CNOT7,HSPA1B,HSPA1A,CNEP1R1,DIO2,DHFR,MRPL33,PLA2G4B,MARS2,ST20-MTHFS,ZNF234,NUDT3",2.20197361337078
"5","blue",TRUE,0.000392,3795,480,150,0.312,0.04,"GO:0009059","BP",1,"macromolecule biosynthetic process",3,"WWC3,FOXC1,EIF2AK2,YBX1,IARS2,FTSJ1,UBE2D1,NFATC3,EED,ITCH,KHSRP,KDM2B,PAPOLA,CDC5L,MFNG,ELF4,INTS6,SALL1,URI1,ZNF175,TAX1BP1,UBTF,MLX,EIF4G2,CSRNP2,CDKN1B,SRF,VEGFA,GOLPH3,MRPL3,NEK4,FHL2,IVNS1ABP,DARS2,GTF3C3,MTRF1,PAIP2,TARDBP,ZNF639,PDS5A,HNRNPA2B1,BHLHE41,ATF1,MORF4L2,CKS2,PAIP2B,SOX21,POLR1B,DYRK2,ATF4,AJUBA,TAF4,DKC1,EDA2R,MGAT1,TRIM5,PTCD3,RAN,YWHAQ,HAVCR2,MAP3K7,CAPRIN1,DHX9,WDR33,ZFP37,MSTN,IRF8,ARRB2,PARP1,TMF1,PYURF,SSBP2,ATG12,MCPH1,UHRF2,CDKN2B,ATM,IL18,EIF4E,TIAL1,HHEX,DAB2,SMARCA5,UBP1,RNF20,GDF6,RPL30,NCK1,PPP1R15B,ZNF221,TAL1,ZNF281,IER5,SLBP,FOLR2,PRDX3,SALL2,BRD7,COPS2,CCT2,STAT6,SMAD3,MARS,ZNF283,BMI1,LGALS9,SLC33A1,ALK,PTEN,PAIP1,HINFP,TCEAL1,PHF8,CTBP2,B3GNT5,ZBTB38,MAF,ZNF154,ZNF816,ZBTB2,ZNF623,NELFA,YTHDF3,ZNF696,ZNF829,NAP1L1,ZNF286A,SEMA4D,BTBD8,FUT4,ZNF605,NACA,HDAC2,GAL3ST4,PGAP1,ZNF675,TAF13,ZNF121,ZNF813,ZNF568,ZNF808,BAZ1A,CNOT7,HSPA1B,HSPA1A,DIO2,DHFR,MRPL33,MARS2,ZNF234",2.38224768092529
"6","blue",TRUE,0.000501,3012,480,125,0.26,0.042,"GO:0009889","BP",1,"regulation of biosynthetic process",2,"WWC3,FOXC1,EIF2AK2,YBX1,UBE2D1,NFATC3,EED,ITCH,KHSRP,KDM2B,CDC5L,ELF4,SALL1,URI1,ZNF175,TAX1BP1,UBTF,MLX,EIF4G2,CSRNP2,CDKN1B,SRF,VEGFA,NEK4,FHL2,MTRF1,PAIP2,TARDBP,ZNF639,PDS5A,HNRNPA2B1,BHLHE41,ATF1,MORF4L2,CKS2,PAIP2B,SOX21,DYRK2,ATF4,AJUBA,TAF4,DKC1,EDA2R,TRIM5,RAN,YWHAQ,HAVCR2,MAP3K7,CAPRIN1,DHX9,ZFP37,MSTN,IRF8,ARRB2,PARP1,TMF1,SSBP2,MCPH1,UHRF2,CDKN2B,ATM,IL18,EIF4E,TIAL1,HHEX,DAB2,SMARCA5,UBP1,RNF20,GDF6,NCK1,PPP1R15B,ZNF221,TAL1,ZNF281,IER5,FOLR2,PRDX3,SALL2,BRD7,COPS2,CCT2,STAT6,SMAD3,MARS,ZNF283,BMI1,LGALS9,SLC33A1,ALK,PTEN,HINFP,TCEAL1,PDP2,PHF8,CTBP2,ZBTB38,ZNF154,ZNF816,ZBTB2,ZNF623,YTHDF3,ZNF696,ZNF829,TLR5,ZNF286A,SEMA4D,BTBD8,ZNF605,NACA,HDAC2,ZNF675,TAF13,ZNF121,ZNF813,ZNF568,ZNF808,BAZ1A,CNOT7,HSPA1B,HSPA1A,CNEP1R1,DIO2,DHFR,ZNF234",2.92607428731023
"7","blue",TRUE,0.000189,2868,480,122,0.254,0.043,"GO:0010556","BP",1,"regulation of macromolecule biosynthetic process",3,"WWC3,FOXC1,EIF2AK2,YBX1,UBE2D1,NFATC3,EED,ITCH,KHSRP,KDM2B,CDC5L,ELF4,SALL1,URI1,ZNF175,TAX1BP1,UBTF,MLX,EIF4G2,CSRNP2,CDKN1B,SRF,VEGFA,NEK4,FHL2,MTRF1,PAIP2,TARDBP,ZNF639,PDS5A,HNRNPA2B1,BHLHE41,ATF1,MORF4L2,CKS2,PAIP2B,SOX21,DYRK2,ATF4,AJUBA,TAF4,DKC1,EDA2R,TRIM5,RAN,YWHAQ,HAVCR2,MAP3K7,CAPRIN1,DHX9,ZFP37,MSTN,IRF8,ARRB2,PARP1,TMF1,SSBP2,MCPH1,UHRF2,CDKN2B,ATM,IL18,EIF4E,TIAL1,HHEX,DAB2,SMARCA5,UBP1,RNF20,GDF6,NCK1,PPP1R15B,ZNF221,TAL1,ZNF281,IER5,FOLR2,PRDX3,SALL2,BRD7,COPS2,CCT2,STAT6,SMAD3,MARS,ZNF283,BMI1,LGALS9,SLC33A1,ALK,PTEN,HINFP,TCEAL1,PHF8,CTBP2,ZBTB38,ZNF154,ZNF816,ZBTB2,ZNF623,YTHDF3,ZNF696,ZNF829,ZNF286A,SEMA4D,BTBD8,ZNF605,NACA,HDAC2,ZNF675,TAF13,ZNF121,ZNF813,ZNF568,ZNF808,BAZ1A,CNOT7,HSPA1B,HSPA1A,DIO2,DHFR,ZNF234",2.99334430427341
"8","blue",TRUE,0.0137,6502,480,222,0.463,0.034,"GO:0044260","BP",1,"cellular macromolecule metabolic process",1,"RAD52,KLHL13,TMEM132A,ERCC1,UBA6,WWC3,JKAMP,FOXC1,EIF2AK2,LIMCH1,YBX1,IARS2,FTSJ1,UBE2D1,NFATC3,EED,ITCH,EXD2,XPO1,DIMT1,KHSRP,KDM2B,PAPOLA,TREM2,CDC5L,MFNG,RNF125,ELF4,INTS6,GGA2,SALL1,PPP2CB,RASAL3,URI1,ZNF175,DNAJB6,TAX1BP1,EXOSC3,UBTF,FTSJ3,MLX,SNX25,EIF4G2,CSRNP2,CDKN1B,SRF,VEGFA,GOLPH3,PDCD10,IFT57,MRPL3,NEK4,FHL2,AAK1,EDEM3,IVNS1ABP,DARS2,CCND2,GTF3C3,KANSL1,MTRF1,PAIP2,TARDBP,ZNF639,PDS5A,HNRNPA2B1,RNF11,BHLHE41,ATF1,USP45,MORF4L2,CKS2,STAMBP,PAIP2B,SOX21,GGA3,POLR1B,FLRT1,DYRK2,ATF4,TPST2,DNAJB9,AJUBA,TAF4,EXOSC2,DKC1,EDA2R,MGAT1,TRIM5,PTCD3,RAN,UBE2G1,USPL1,YWHAQ,HAVCR2,MAP3K7,CAPRIN1,PAN2,DHX9,GPNMB,HUS1,TANK,WDR33,ZFP37,ANP32B,MSTN,KANSL2,ANP32A,SEC11A,IRF8,ARRB2,PIK3R5,SERBP1,PARP1,METTL21A,TMF1,ATG3,PYURF,SSBP2,ATG12,MCPH1,UHRF2,CDKN2B,ATM,FAM173B,IL18,EIF4E,TIAL1,HHEX,DAB2,SMARCA5,UBP1,OTUD6B,RNF20,GDF6,RPL30,LDLRAP1,NCK1,EYA3,PPP1R15B,ZNF221,TAL1,ZNF281,IER5,KBTBD8,SLBP,DUSP7,OTUD4,PRDX3,SALL2,BRD7,COPS2,CCT2,STAT6,SMAD3,MARS,ZNF283,DDIT4,BMI1,PPIC,LGALS9,SLC33A1,RNASE6,DFFB,CRTAP,SOCS6,ALK,PTEN,CYCS,PAIP1,HINFP,TCEAL1,PHF8,HPSE,FBXO45,PDE12,CTBP2,B3GNT5,ZBTB38,MAF,ZNF154,ZNF816,ZBTB2,CLN8,ZNF623,NELFA,YTHDF3,ZNF696,ZNF829,TNFRSF18,NAP1L1,ZNF286A,SEMA4D,BTBD8,FUT4,ZNF605,NACA,HDAC2,GAL3ST4,PGAP1,ZNF675,TAF13,ZNF121,ZNF813,SPRED2,ZNF568,ZNF808,BAZ1A,CNOT7,LOR,HSPA1B,HSPA1A,IPO7,CNEP1R1,RAB12,DIO2,DHFR,MRPL33,APOBEC3D,MARS2,ZNF234,PIK3R6",1.62152325167179
"9","blue",TRUE,0.00029,4834,480,182,0.379,0.038,"GO:1901360","BP",1,"organic cyclic compound metabolic process",1,"RAD52,ERCC1,WWC3,FOXC1,EIF2AK2,YBX1,IARS2,FTSJ1,UBE2D1,NFATC3,TRNT1,DHRS9,EED,ITCH,EXD2,XPO1,DIMT1,KHSRP,KDM2B,PAPOLA,NDUFB2,CDC5L,HNRNPH3,NOP56,ELF4,INTS6,SALL1,URI1,ZNF175,TAX1BP1,EXOSC3,UBTF,FTSJ3,MLX,CSRNP2,CDKN1B,SRF,VEGFA,NEK4,FHL2,IVNS1ABP,SLC35D1,DARS2,HSD11B1,NDUFB3,GTF3C3,TARDBP,ADCY7,ZNF639,PDS5A,HNRNPA2B1,BHLHE41,ATF1,USP45,MORF4L2,CKS2,SRSF6,SOX21,POLR1B,COX7C,ATF4,TPST2,AJUBA,TAF4,EXOSC2,DKC1,EDA2R,TRIM5,RAN,YWHAQ,HAVCR2,MAP3K7,PAN2,DHX9,HUS1,WDR33,ZFP37,PDCL,MSTN,ANP32A,IRF8,ARRB2,SERBP1,PARP1,TPRKB,TMF1,SSBP2,CYP39A1,MCPH1,UHRF2,CDKN2B,ATM,IL18,TIAL1,HHEX,DAB2,SMARCA5,UBP1,ENPP3,RNF20,GDF6,RPL30,LDLRAP1,NCK1,EYA3,ZNF221,TAL1,ZNF281,IER5,RPP14,SNIP1,SLBP,OTUD4,FOLR2,PRDX3,SALL2,NDUFB8,BRD7,COPS2,CCT2,STAT6,SMAD3,MARS,ZNF283,BMI1,MMADHC,LGALS9,HNRNPH1,SLC33A1,RNASE6,DFFB,ALK,CTPS1,PTEN,CYCS,PAIP1,HINFP,TCEAL1,PDP2,PHF8,NUDT4,PDE12,CTBP2,ZBTB38,MAF,ZNF154,ZNF816,ZBTB2,CLN8,ZNF623,NELFA,YTHDF3,ZNF696,ZNF829,NAP1L1,ZNF286A,SEMA4D,NWD1,NDUFA4,BTBD8,ZNF605,NACA,HDAC2,ZNF675,TAF13,ZNF121,ENTPD7,ZNF813,ZNF568,ZNF808,BAZ1A,CNOT7,HSPA1B,HSPA1A,DIO2,DHFR,APOBEC3D,MARS2,UTP14C,ST20-MTHFS,ZNF234,NUDT3",2.09634866986716
"10","blue",TRUE,0.00222,3222,480,129,0.269,0.04,"GO:1901362","BP",1,"organic cyclic compound biosynthetic process",2,"WWC3,FOXC1,EIF2AK2,YBX1,UBE2D1,NFATC3,EED,ITCH,KDM2B,PAPOLA,CDC5L,ELF4,INTS6,SALL1,URI1,ZNF175,TAX1BP1,UBTF,MLX,CSRNP2,CDKN1B,SRF,VEGFA,NEK4,FHL2,IVNS1ABP,SLC35D1,HSD11B1,GTF3C3,TARDBP,ADCY7,ZNF639,HNRNPA2B1,BHLHE41,ATF1,MORF4L2,CKS2,SOX21,POLR1B,ATF4,AJUBA,TAF4,DKC1,EDA2R,TRIM5,RAN,YWHAQ,HAVCR2,MAP3K7,DHX9,WDR33,ZFP37,PDCL,MSTN,IRF8,ARRB2,PARP1,TMF1,SSBP2,CYP39A1,MCPH1,UHRF2,CDKN2B,ATM,IL18,TIAL1,HHEX,DAB2,SMARCA5,UBP1,ENPP3,RNF20,GDF6,NCK1,ZNF221,TAL1,ZNF281,IER5,SLBP,PRDX3,SALL2,BRD7,COPS2,CCT2,STAT6,SMAD3,MARS,ZNF283,BMI1,LGALS9,SLC33A1,ALK,CTPS1,PTEN,HINFP,TCEAL1,PDP2,PHF8,NUDT4,CTBP2,ZBTB38,MAF,ZNF154,ZNF816,ZBTB2,ZNF623,NELFA,ZNF696,ZNF829,ZNF286A,SEMA4D,BTBD8,ZNF605,NACA,HDAC2,ZNF675,TAF13,ZNF121,ZNF813,ZNF568,ZNF808,BAZ1A,CNOT7,HSPA1B,HSPA1A,DHFR,ST20-MTHFS,ZNF234,NUDT3",2.57699769597771
