"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","darkgrey",TRUE,0.000359,31,363,8,0.022,0.258,"GO:0030686","CC",2,"90S preribosome",1,"UTP6,NAT10,IMP4,NOL6,TBL3,CMSS1,NOC4L,WDR46",7.84182771583717
"2","darkgrey",TRUE,0.00615,666,218,31,0.142,0.047,"REAC:R-HSA-8953854","rea",1,"Metabolism of RNA",1,"LAS1L,NSUN2,PSME4,EXOSC5,THOC1,OSGEP,ZMAT5,RNMT,DDX49,SUGP1,RPL28,UTP6,EXOSC8,SYMPK,NUP214,RPL36,NAT10,IMP4,SNRPF,FAU,RPL8,U2AF1L4,TNFSF13,NOL6,TRMT61A,DUS2L,RPL38,TBL3,NOC4L,DDX39B,WDR46",NA
"3","darkgrey",TRUE,0.0017,203,218,16,0.073,0.079,"REAC:R-HSA-72312","rea",1,"rRNA processing",2,"LAS1L,EXOSC5,DDX49,RPL28,UTP6,EXOSC8,RPL36,NAT10,IMP4,FAU,RPL8,NOL6,RPL38,TBL3,NOC4L,WDR46",NA
"4","darkgrey",TRUE,0.000882,193,218,16,0.073,0.083,"REAC:R-HSA-8868773","rea",1,"rRNA processing in the nucleus and cytosol",3,"LAS1L,EXOSC5,DDX49,RPL28,UTP6,EXOSC8,RPL36,NAT10,IMP4,FAU,RPL8,NOL6,RPL38,TBL3,NOC4L,WDR46",NA
"5","darkgrey",TRUE,0.00212,183,218,15,0.069,0.082,"REAC:R-HSA-6791226","rea",1,"Major pathway of rRNA processing in the nucleolus and cytosol",4,"LAS1L,EXOSC5,DDX49,RPL28,UTP6,EXOSC8,RPL36,IMP4,FAU,RPL8,NOL6,RPL38,TBL3,NOC4L,WDR46",NA
"6","darkgrey",TRUE,0.0113,60,218,8,0.037,0.133,"REAC:R-HSA-6790901","rea",1,"rRNA modification in the nucleus and cytosol",4,"DDX49,UTP6,NAT10,IMP4,NOL6,TBL3,NOC4L,WDR46",NA
"7","green",TRUE,0.0248,25,371,6,0.016,0.24,"GO:0050919","BP",1,"negative chemotaxis",1,"SEMA3C,SEMA5A,SEMA3D,SEMA3E,SLIT3,SLIT1",8.60720207140162
"8","black",TRUE,0.0276,12325,388,306,0.789,0.025,"GO:0005622","CC",1,"intracellular",1,"NDUFAF7,GGCT,NADK,APBA3,ABHD5,SLC25A39,TACC3,UBR2,CHPF2,PHF23,TSPAN17,NOP16,FNIP2,CAMK2B,PIGV,POLD1,U2AF2,PKN2,JMJD6,TRIP13,MBD3,CPSF1,UBE2D1,MARK2,P4HA2,EED,SLC25A43,SSH1,TXLNA,RAD54L,MAST2,HBQ1,ACHE,SRRT,BAX,PGS1,FKBP1A,SPG21,TXNL1,RNF31,TYRO3,FBXL19,CRKL,LZTR1,GGA1,HIRA,SGSM3,NIN,CNIH,SAMHD1,PPP1R16B,TBL1X,CDK16,GDPD3,AXIN1,CLCN7,STUB1,TRIP4,RPAP1,EEF1D,ARHGEF18,PPP6R1,RPS16,PIAS4,RPS19,MIER2,ARMC6,FKBP8,SIPA1L3,SMG9,ATP6V0A4,PTCD1,PLOD3,DVL1,ERLIN1,PKD2L1,NUP88,CHIC2,UBE2D3,HGFAC,PUS3,BIRC2,NOP2,GNB3,MTRF1L,GHR,DBN1,SCAP,TP53I3,PPM1G,RPS15,AUP1,STK25,ZBTB17,ADPRHL2,B4GALT2,NSL1,KPTN,WDR34,ALG2,KLHL29,ATF1,C12ORF44,NCOA5,GDAP1L1,ABCC10,MAX,IFI6,TRAF2,MGAT3,EIF2AK4,KNSTRN,CBFA2T3,COLGALT1,MLLT1,MAP3K10,POLN,ZNF341,PSMC3IP,THOC6,RFX1,GPS2,DLG4,FBXO44,CSNK1G2,AGAP3,VHL,CEPT1,CARS2,USP37,TMEM127,CCM2,BIN1,TOR1B,FOXP4,BCL2L10,CUZD1,FASTKD1,GLIPR1,CERS5,FITM1,SERF2,MBTPS1,ZCCHC2,NT5C3B,MIEN1,DPP9,WTIP,CTU1,WDTC1,GPR161,GOLPH3L,INTS7,JTB,C1ORF35,STK11IP,LYAR,CCNA2,DOK3,TTBK1,CCDC120,DPYS,FBXO10,REXO4,RPP30,PAOX,PDCD11,EI24,COMMD7,PPP4C,FAM57B,DLG2,FER,RPIA,THY1,MIA3,OBSCN,FLCN,CXXC1,FZD7,BRPF1,CLEC18C,EYA3,ZC3H18,B4GALT3,NR2F6,PKNOX1,LRRC3,FGFR4,TONSL,RECQL4,MGAT4B,FBXO27,ALOX15,MED11,NXF1,AK4,PKDCC,FBXO41,ZDHHC3,POLR2H,BAP1,BRI3,INTS8,C16ORF46,FAM96A,PLK1,DUSP18,GNGT2,RBFOX3,DNASE1L2,DTYMK,SFTPC,POLR3D,CHTF8,CSNK1G1,RGS14,FOXD4,AKAP13,CANT1,NEUROD2,HDAC3,NHLH1,CTPS1,ATPAF2,SYNPO,MOB3A,CLP1,BANP,HCFC1,RAB43,RNASEH2C,ADRBK1,EVC2,RCE1,TCAP,REP15,GLIS1,MSL2,PTDSS2,MSRA,CTDNEP1,FAM89B,CPNE7,PFAS,RCC2,EDC3,GADD45GIP1,PLD6,RCC1,ZNF571,SCRIB,SLC25A42,SLC25A41,SLC35C1,MOB2,ADRA2C,FOXD4L4,SATL1,AP3M1,NELFA,HSF1,CCDC137,CDK10,UBE2L3,WDR53,PIP5K1C,PDE2A,HYAL3,SIRT7,C15ORF62,KRTDAP,NDOR1,NELFB,LRRC66,PNRC2,FAM53B,TDRD7,LCOR,WDR5,COL27A1,FAM109A,NCOA6,ANKRD13B,TOP1,L3MBTL3,SYS1,ZDHHC18,HSPA1B,KRTAP5-11,E2F4,NUP62,ATF6B,DDX47,CLDN9,IFRD2,ZGLP1,GLTPD1,C19ORF24,RBM14,COX19,ARHGDIG,DPP3,ANKHD1-EIF4EBP3,DND1,ARHGAP11B",0.535768712823952
"9","black",TRUE,0.0168,12227,388,305,0.786,0.025,"GO:0044424","CC",1,"intracellular part",2,"NDUFAF7,GGCT,NADK,APBA3,ABHD5,SLC25A39,TACC3,UBR2,CHPF2,PHF23,TSPAN17,NOP16,FNIP2,CAMK2B,PIGV,POLD1,U2AF2,PKN2,JMJD6,TRIP13,MBD3,CPSF1,UBE2D1,MARK2,P4HA2,EED,SLC25A43,SSH1,TXLNA,RAD54L,MAST2,HBQ1,ACHE,SRRT,BAX,PGS1,FKBP1A,SPG21,TXNL1,RNF31,TYRO3,FBXL19,CRKL,LZTR1,GGA1,HIRA,SGSM3,NIN,CNIH,SAMHD1,PPP1R16B,TBL1X,CDK16,GDPD3,AXIN1,CLCN7,STUB1,TRIP4,RPAP1,EEF1D,ARHGEF18,PPP6R1,RPS16,PIAS4,RPS19,MIER2,ARMC6,FKBP8,SIPA1L3,SMG9,ATP6V0A4,PTCD1,PLOD3,DVL1,ERLIN1,PKD2L1,NUP88,CHIC2,UBE2D3,HGFAC,PUS3,BIRC2,NOP2,GNB3,MTRF1L,GHR,DBN1,SCAP,TP53I3,PPM1G,RPS15,AUP1,STK25,ZBTB17,ADPRHL2,B4GALT2,NSL1,KPTN,WDR34,ALG2,KLHL29,ATF1,C12ORF44,NCOA5,GDAP1L1,ABCC10,MAX,IFI6,TRAF2,MGAT3,EIF2AK4,KNSTRN,CBFA2T3,COLGALT1,MLLT1,MAP3K10,POLN,ZNF341,PSMC3IP,THOC6,RFX1,GPS2,DLG4,FBXO44,CSNK1G2,AGAP3,VHL,CEPT1,CARS2,USP37,TMEM127,CCM2,BIN1,TOR1B,FOXP4,BCL2L10,CUZD1,FASTKD1,GLIPR1,CERS5,FITM1,SERF2,MBTPS1,ZCCHC2,NT5C3B,MIEN1,DPP9,WTIP,CTU1,WDTC1,GPR161,GOLPH3L,INTS7,JTB,C1ORF35,STK11IP,LYAR,CCNA2,DOK3,TTBK1,CCDC120,DPYS,FBXO10,REXO4,RPP30,PAOX,PDCD11,EI24,COMMD7,PPP4C,FAM57B,DLG2,FER,RPIA,THY1,MIA3,OBSCN,FLCN,CXXC1,FZD7,BRPF1,CLEC18C,EYA3,ZC3H18,B4GALT3,NR2F6,PKNOX1,LRRC3,FGFR4,TONSL,RECQL4,MGAT4B,FBXO27,ALOX15,MED11,NXF1,AK4,PKDCC,FBXO41,ZDHHC3,POLR2H,BAP1,BRI3,INTS8,C16ORF46,FAM96A,PLK1,DUSP18,GNGT2,RBFOX3,DNASE1L2,DTYMK,SFTPC,POLR3D,CHTF8,CSNK1G1,RGS14,FOXD4,AKAP13,CANT1,NEUROD2,HDAC3,NHLH1,CTPS1,ATPAF2,SYNPO,CLP1,BANP,HCFC1,RAB43,RNASEH2C,ADRBK1,EVC2,RCE1,TCAP,REP15,GLIS1,MSL2,PTDSS2,MSRA,CTDNEP1,FAM89B,CPNE7,PFAS,RCC2,EDC3,GADD45GIP1,PLD6,RCC1,ZNF571,SCRIB,SLC25A42,SLC25A41,SLC35C1,MOB2,ADRA2C,FOXD4L4,SATL1,AP3M1,NELFA,HSF1,CCDC137,CDK10,UBE2L3,WDR53,PIP5K1C,PDE2A,HYAL3,SIRT7,C15ORF62,KRTDAP,NDOR1,NELFB,LRRC66,PNRC2,FAM53B,TDRD7,LCOR,WDR5,COL27A1,FAM109A,NCOA6,ANKRD13B,TOP1,L3MBTL3,SYS1,ZDHHC18,HSPA1B,KRTAP5-11,E2F4,NUP62,ATF6B,DDX47,CLDN9,IFRD2,ZGLP1,GLTPD1,C19ORF24,RBM14,COX19,ARHGDIG,DPP3,ANKHD1-EIF4EBP3,DND1,ARHGAP11B",0.550802445394251
"10","black",TRUE,5.88e-05,2107,388,84,0.216,0.04,"GO:0016740","MF",2,"transferase activity",1,"NDUFAF7,NADK,ABHD5,UBR2,CHPF2,TSPAN17,CAMK2B,PIGV,POLD1,PKN2,UBE2D1,MARK2,EED,UBE2D4,MAST2,PGS1,RNF31,TYRO3,FBXL19,CDK16,STUB1,PIAS4,PLOD3,UBE2D3,GALNT18,BIRC2,NOP2,STK25,B4GALT2,ALG2,KLHL29,GDAP1L1,TRAF2,MGAT3,EIF2AK4,COLGALT1,MAP3K10,POLN,DLG4,FBXO44,CSNK1G2,VHL,CEPT1,CERS5,CCNA2,TTBK1,MEPCE,FBXO10,DLG2,FER,C18ORF25,CXXC1,BRPF1,FGF17,B4GALT3,FGFR4,MGAT4B,FBXO27,AK4,PKDCC,FBXO41,ZDHHC3,POLR2H,MST1R,FASTK,PLK1,DTYMK,POLR3D,CSNK1G1,CLP1,HCFC1,ADRBK1,MSL2,PTDSS2,SCRIB,SATL1,CDK10,UBE2L3,PIP5K1C,WDR5,GRK6,TOP1,ZDHHC18,EFNA4",2.70391616940299
