"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","sienna3",TRUE,0.0329,449,425,27,0.064,0.06,"GO:0072521","BP",4,"purine-containing compound metabolic process",1,"UQCRC1,SDHA,GSTZ1,MTHFD1,OGDH,GCK,ALDOC,PPARGC1A,MVK,GAPDH,DGUOK,NT5C,COX5B,GMPR,NDUFA9,PFKL,PDK1,STOML2,ADAL,FASN,GPHN,COX8A,ACOT4,IMPDH2,ADSSL1,NDUFS3,EIF6",5.02925417799497
"2","sienna3",TRUE,0.0338,209,425,17,0.04,0.081,"GO:0072522","BP",4,"purine-containing compound biosynthetic process",1,"GSTZ1,MTHFD1,GCK,ALDOC,PPARGC1A,GAPDH,DGUOK,COX5B,GMPR,PFKL,PDK1,STOML2,ADAL,FASN,IMPDH2,ADSSL1,EIF6",5.80992073657147
"3","sienna3",TRUE,0.0271,1644,425,67,0.158,0.041,"GO:0044281","BP",3,"small molecule metabolic process",1,"UQCRC1,SARS,RETSAT,ENTPD2,BCAT1,IDH3G,SDHA,SLC9A1,FH,PRODH,GSTZ1,MTHFD1,SLC35A2,OGDH,GCK,AK1,ALDOC,PPARGC1A,MVK,GAPDH,DGUOK,FARSB,HMGCL,NT5C3A,CLYBL,NT5C,ST3GAL3,TST,MCCC2,FADS2,SDS,GLS2,COX5B,FPGS,NDUFA9,G6PC3,PFKL,ABHD10,ALDH1L1,FADS1,PDK1,CDS1,STOML2,AK8,RIMKLB,GPX4,ADAL,FASN,GLB1,HARS,GPHN,QARS,PC,COX8A,ACOT4,IMPDH2,FARSA,FUCA1,ALOX12B,SLC25A10,ADSSL1,PLCD1,ENTPD6,NT5M,NDUFS3,EIF6,BCKDHA",3.03885756764053
"4","sienna3",TRUE,0.0305,608,425,33,0.078,0.054,"GO:0055086","BP",3,"nucleobase-containing small molecule metabolic process",1,"UQCRC1,ENTPD2,SDHA,GSTZ1,MTHFD1,OGDH,GCK,AK1,ALDOC,PPARGC1A,MVK,GAPDH,DGUOK,NT5C3A,NT5C,COX5B,NDUFA9,PFKL,PDK1,CDS1,STOML2,AK8,ADAL,FASN,GPHN,COX8A,ACOT4,IMPDH2,ADSSL1,ENTPD6,NT5M,NDUFS3,EIF6",4.54125698370122
"5","sienna3",TRUE,0.0303,346,425,23,0.054,0.066,"GO:0044282","BP",3,"small molecule catabolic process",1,"ENTPD2,BCAT1,SLC9A1,PRODH,GSTZ1,GCK,ALDOC,GAPDH,HMGCL,NT5C3A,NT5C,TST,MCCC2,SDS,GLS2,PFKL,ABHD10,ALDH1L1,ADAL,ACOT4,ENTPD6,NT5M,BCKDHA",5.57417401310394
"6","sienna3",TRUE,5.63e-06,1278,425,66,0.155,0.052,"GO:0005739","CC",2,"mitochondrion",1,"POLDIP2,JARID2,UQCRC1,BCAT1,IDH3G,SDHA,MUL1,FH,PRODH,GSTZ1,MTHFD1,APEX1,DHRS2,NDUFAF5,PPP2R1A,OGDH,PITRM1,MRPL2,FAM162A,DGUOK,HMGCL,COQ6,ZMIZ2,MGME1,TRAP1,PNKD,TST,MCCC2,TIMM10,SDS,GLS2,COX5B,FPGS,NDUFA9,C12ORF10,ABHD10,IMMP1L,UBC,PDK1,OXA1L,SUPV3L1,AIFM1,CHCHD6,TMEM143,COX6C,STOML2,PCF11,ALKBH3,GPX4,SLC25A6,HARS,QARS,FIBP,PC,PARL,COX8A,SLC25A10,NIPSNAP1,NDUFA13,ATAD3A,NT5M,NDUFS3,FIS1,PHB2,FANCG,BCKDHA",3.22304687280082
"7","sienna3",TRUE,0.00429,857,425,44,0.104,0.051,"GO:0044429","CC",2,"mitochondrial part",2,"POLDIP2,UQCRC1,IDH3G,SDHA,MUL1,FH,PRODH,GSTZ1,NDUFAF5,OGDH,PITRM1,MRPL2,DGUOK,HMGCL,TRAP1,TST,MCCC2,TIMM10,GLS2,COX5B,FPGS,NDUFA9,ABHD10,IMMP1L,UBC,PDK1,OXA1L,SUPV3L1,AIFM1,CHCHD6,COX6C,STOML2,SLC25A6,QARS,PC,PARL,COX8A,SLC25A10,NDUFA13,NT5M,NDUFS3,FIS1,PHB2,BCKDHA",3.85834574642688
"8","sienna3",TRUE,0.0459,5006,425,159,0.374,0.032,"GO:0003824","MF",6,"catalytic activity",1,"ARF5,MPO,CAMK1G,UQCRC1,CAPN1,ZDHHC6,SARS,RETSAT,ENTPD2,BCAT1,PHKA1,METTL22,IDH3G,FGF22,RNF126,PRKACA,SDHA,EXOSC7,PREP,OVGP1,RCOR1,MUL1,FH,PRODH,GSTZ1,MTHFD1,VRK1,APEX1,DHRS2,CHD8,PYGB,ABHD12,RNMT,STS,SUV39H1,RBBP7,FGF9,OGDH,GCK,LIMK1,AK1,PITRM1,RNF167,ALDOC,PRPF19,MVK,ENDOU,GAPDH,USP5,PRKAB1,NPRL2,DGUOK,FARSB,HMGCL,TXNDC12,DDX59,CPSF3,PIGZ,TTLL5,ALG5,PMS2,NT5C3A,DNAI1,CLYBL,NT5C,TMX4,MGME1,ST3GAL3,CAPNS1,UBR4,TST,ATP1B2,UBE2M,MCCC2,POLR3F,ATP8A2,CDK7,THUMPD3,GSTM5,CCNH,RBMX2,FADS2,SDS,FBXO21,GLS2,COX5B,FPGS,GMPR,NDUFA9,PARN,G6PC3,PFKL,DUSP11,ABHD10,ALDH1L1,PNLDC1,FADS1,PDK1,SUPV3L1,AIFM1,NRG1,DDX19B,MYO1E,ACTC1,ATP13A2,CPSF4,GNG3,CDS1,AK8,ALKBH3,RIMKLB,GPX4,OTUB1,RBPJ,DYNLRB2,ADAL,TMEM129,FASN,DUS1L,GLB1,HARS,GPHN,QARS,AZU1,PRSS27,RAD9A,PC,PSMD1,ENDOV,PRPF8,ATR,PARL,EIF3F,COX8A,MAN1B1,ACOT4,IMPDH2,P4HTM,OPLAH,FARSA,FUCA1,ALOX12B,SGSH,DDX41,ADSSL1,SMYD3,NDUFA13,PLCD1,ALG1L,AMZ2,ENTPD6,CSNK2B,NT5M,LCMT1,NDUFS3,PPME1,NAT6,UBE2V1,BCKDHA",1.72337947088162
"9","sienna3",TRUE,0.00203,340,425,25,0.059,0.074,"GO:0140098","MF",6,"catalytic activity, acting on RNA",2,"SARS,EXOSC7,APEX1,RNMT,ENDOU,FARSB,DDX59,CPSF3,NT5C3A,POLR3F,THUMPD3,RBMX2,PARN,PNLDC1,SUPV3L1,DDX19B,CPSF4,ALKBH3,DUS1L,HARS,QARS,ENDOV,PRPF8,FARSA,DDX41",NA
"10","sienna3",TRUE,0.0241,1297,200,56,0.28,0.043,"KEGG:01100","keg",1,"Metabolic pathways",1,"UQCRC1,NME1-NME2,BCAT1,IDH3G,SDHA,FH,PRODH,GSTZ1,MTHFD1,PYGB,OGDH,GCK,AK1,ALDOC,MVK,GAPDH,DGUOK,HMGCL,COQ6,ALG5,NT5C3A,NT5C,ST3GAL3,TST,ATP6V1E1,MCCC2,POLR3F,SDS,GLS2,COX5B,FPGS,NDUFA9,G6PC3,PFKL,CDS1,COX6C,AK8,RIMKLB,FASN,GLB1,GPHN,QARS,PC,COX8A,MAN1B1,ACOT4,IMPDH2,OPLAH,ALOX12B,SGSH,ADSSL1,NDUFA13,PLCD1,NT5M,NDUFS3,BCKDHA",NA
"11","sienna3",TRUE,0.000569,2087,275,87,0.316,0.042,"REAC:R-HSA-1430728","rea",5,"Metabolism",1,"UQCRC1,SARS,RETSAT,ENTPD2,BCAT1,PHKA1,IDH3G,PRKACA,SDHA,SLC9A1,FH,MED15,PRODH,RPL3,GSTZ1,MTHFD1,PYGB,NDUFAF5,STS,PPP2R1A,OGDH,GCK,AK1,ALDOC,PPARGC1A,MVK,GAPDH,DGUOK,HMGCL,COQ6,NT5C3A,NT5C,ST3GAL3,TRAP1,TST,ORMDL1,MCCC2,EEFSEC,GSTM5,FADS2,SDS,GLS2,AGT,COX5B,FPGS,GMPR,SLC44A5,NDUFA9,G6PC3,PFKL,ABHD10,ALDH1L1,FADS1,UBC,PDK1,NMRAL1,GNG3,CDS1,ALB,COX6C,AK8,RIMKLB,GPX4,ADAL,SLC25A6,FASN,GLB1,GPHN,QARS,PC,PSMD1,COX8A,ACOT4,IMPDH2,OPLAH,ALOX12B,SGSH,SLC25A10,ADSSL1,NDUFA13,PLCD1,ENTPD6,CSNK2B,APOM,NT5M,NDUFS3,BCKDHA",NA
"12","sienna3",TRUE,0.00456,101,275,12,0.044,0.119,"REAC:R-HSA-15869","rea",5,"Metabolism of nucleotides",2,"ENTPD2,AK1,DGUOK,NT5C3A,NT5C,GMPR,AK8,ADAL,IMPDH2,ADSSL1,ENTPD6,NT5M",NA
"13","sienna3",TRUE,0.0188,174,275,15,0.055,0.086,"REAC:R-HSA-1428517","rea",5,"The citric acid (TCA) cycle and respiratory electron transport",2,"UQCRC1,IDH3G,SDHA,FH,GSTZ1,NDUFAF5,OGDH,TRAP1,COX5B,NDUFA9,PDK1,COX6C,COX8A,NDUFA13,NDUFS3",NA
"14","orange",TRUE,0.0178,165,132,11,0.083,0.067,"KEGG:04141","keg",1,"Protein processing in endoplasmic reticulum",1,"UBE2D1,UBE2D4,UBE2D3,TRAF2,EIF2AK4,EIF2S1,UGGT1,MBTPS1,HSPA1B,HSPA1A,ATF6B",NA
"15","orange",TRUE,0.041,14,197,4,0.02,0.286,"REAC:R-HSA-3371568","rea",2,"Attenuation phase",1,"FKBP4,HSF1,HSPA1B,HSPA1A",NA
"16","magenta",TRUE,6.32e-08,1194,346,59,0.171,0.049,"GO:0007267","BP",13,"cell-cell signaling",1,"AP2B1,SYT13,CUL1,CAMK2A,TACR2,RFX3,DLG3,SYNGR1,RIMS4,HTR2A,SYT17,WNT2,MPP2,CUX2,GABRG2,ARL6,WNT5A,EPHA4,SLC8A2,KCNIP2,SFRP5,PTK2B,CHRNA2,NR1D1,PIN1,YWHAH,CHRM3,PCDH8,GABBR2,RBP4,HCN4,CNTN4,GLRA3,RSPO2,CACNA1B,CACNA2D1,PRKCA,SYN2,HTR6,HCRT,NEUROD1,BSN,CARTPT,CACNB2,BTRC,NLGN2,C2CD2L,AMER3,CHRM4,GPR88,GRIN2A,BTBD9,EFNA5,SYN3,FFAR4,GRM7,SIPA1L1,CACNA1E,SHISA9",4.22868157605703
