"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","darkgrey",TRUE,0.0165,9371,470,294,0.626,0.031,"GO:0008152","BP",1,"metabolic process",1,"MPO,PON1,ELAC2,LUC7L,AASS,RPS20,UQCRC1,ZDHHC6,HMGB3,CLEC16A,RETSAT,TRIT1,GEMIN8,PHPT1,ENTPD2,USP36,MRPL43,ZNF275,PHKA1,DHX29,METTL22,IDH3G,PYGM,DRD4,FGF22,RNF126,PRKACA,SDHA,EXOSC7,PGM1,ACOX3,BLVRB,MUL1,GNPTG,ZNF268,RNF31,SCFD1,IGFALS,DDT,PRODH,CBY1,RPL3,TXN2,GSTZ1,MTHFD1,VRK1,APEX1,GSS,PYGB,ABHD12,CDK5RAP1,RNMT,RHOXF1,SUV39H1,ABCD1,RBBP7,USP11,PORCN,RBM3,CLN5,LMF1,GABPB1,LAPTM4B,CLIP3,PPP2R1A,PON3,OGDH,LIMK1,RPL28,RNF167,SLC9A3R1,ALDOC,PPARGC1A,PTPMT1,MVK,ENDOU,MRPL2,THBS4,DROSHA,FAM162A,NPRL2,TFCP2L1,INO80B,PPP1R7,FARSB,MECR,CTH,RLF,HMGCL,ERI3,DDX59,CPSF3,PIGZ,ACOT2,SOHLH2,ALG5,EXOSC8,NR2C1,NT5C3A,POLM,RECK,PFDN5,SARDH,INHA,SDC4,TOX2,NT5C,CHCHD5,DTD1,TRAP1,NUP214,FBXL12,SMARCA4,SHFM1,TST,ORMDL1,NDUFA10,CHMP2A,UBE2M,ATPIF1,HACL1,PPP1R1B,MCCC2,DCAF15,PTCD3,POLR3F,PEMT,SFTPD,DYDC2,BHLHE40,GSTM5,CCNH,RBMX2,FADS2,ADAM19,MDM2,ITM2C,COX5B,FPGS,MDC1,ATAT1,RTF1,CIR1,NUP54,NDUFA9,RDH16,HMG20A,NTRK3,NUDT7,G6PC3,FBXO15,PFKL,SUSD4,DUSP11,ALDH1L1,NDUFS6,FARS2,PTGES2,MSRB2,IMMP1L,FADS1,SIDT2,PTS,FOXO1,UBC,VIPAS39,PDK1,SPARCL1,TNIK,OXA1L,ADCY8,SUPV3L1,AIFM1,COX6A2,DDX19B,PEX10,ACTC1,VPS11,PPP1R35,U2AF1L4,ZNF385A,PLCD3,SNRNP25,GNG3,MXRA8,NLRP3,DHX57,ENPP6,COX6C,NUDT2,AK8,PSMC3,TAF1D,HTRA1,POLL,RIMKLB,ZNF668,GPX4,RHEBL1,OTUB1,DDB1,POLR2G,RNF187,RBPJ,AHCYL1,ADAL,TMEM129,CCDC8,ASPSCR1,FASN,SF3B5,GLB1,HARS,ATF7,TTLL6,GSTA4,GPHN,ADRA1D,PPIH,C20ORF196,QARS,AZU1,MACROD2,PTPRM,PSMD1,ENDOV,PIGG,MRPL11,GLMN,ATR,PARL,EIF3F,COX8A,MAN1B1,OPLAH,FUCA1,RAD23A,GPC5,ALOX12B,TH,SGSH,PRKAG1,IDH2,DDX28,SLC25A10,TSPYL2,PKP3,THAP7,CIB1,ADSSL1,FAF1,RAB11B,PRMT3,PSMD13,PCYT2,RASA3,NDUFA13,GSAP,PLCD1,ZP3,FBLL1,NOXA1,ALG1L,SULT1A1,AMZ2,ENTPD6,RPL12,ZNF335,OXCT2,HSD17B8,CSNK2B,APOM,DDR1,NT5M,SARNP,ZNF580,NDUFS3,CPNE1,FIS1,PPME1,PHB2,SYCE3,WDR46,PPIL3,YAE1D1,EIF6,NAT6,UBE2V1,USP51,BCKDHA,CHCHD10,FXYD1,NDUFA7,NUDT18",1.10347152361181
"2","darkgrey",TRUE,0.0091,8550,470,274,0.583,0.032,"GO:0044238","BP",1,"primary metabolic process",2,"PON1,ELAC2,LUC7L,AASS,RPS20,UQCRC1,ZDHHC6,HMGB3,RETSAT,TRIT1,GEMIN8,PHPT1,ENTPD2,USP36,MRPL43,ZNF275,PHKA1,DHX29,METTL22,IDH3G,PYGM,DRD4,FGF22,RNF126,PRKACA,SDHA,EXOSC7,PGM1,ACOX3,MUL1,GNPTG,ZNF268,RNF31,IGFALS,DDT,PRODH,CBY1,RPL3,TXN2,GSTZ1,MTHFD1,VRK1,APEX1,GSS,PYGB,ABHD12,CDK5RAP1,RNMT,RHOXF1,SUV39H1,ABCD1,RBBP7,USP11,PORCN,RBM3,CLN5,LMF1,GABPB1,LAPTM4B,CLIP3,PPP2R1A,PON3,OGDH,LIMK1,RPL28,RNF167,SLC9A3R1,ALDOC,PPARGC1A,PTPMT1,MVK,ENDOU,MRPL2,THBS4,DROSHA,FAM162A,TFCP2L1,INO80B,PPP1R7,FARSB,MECR,CTH,RLF,HMGCL,ERI3,DDX59,CPSF3,PIGZ,ACOT2,SOHLH2,ALG5,EXOSC8,NR2C1,NT5C3A,POLM,RECK,PFDN5,SARDH,INHA,SDC4,TOX2,NT5C,DTD1,TRAP1,NUP214,FBXL12,SMARCA4,SHFM1,TST,ORMDL1,NDUFA10,UBE2M,ATPIF1,HACL1,PPP1R1B,MCCC2,DCAF15,PTCD3,POLR3F,PEMT,SFTPD,DYDC2,BHLHE40,CCNH,RBMX2,FADS2,MDM2,ITM2C,COX5B,FPGS,MDC1,ATAT1,RTF1,CIR1,NDUFA9,RDH16,HMG20A,NTRK3,NUDT7,G6PC3,FBXO15,PFKL,SUSD4,DUSP11,NDUFS6,FARS2,PTGES2,MSRB2,IMMP1L,FADS1,SIDT2,PTS,FOXO1,UBC,VIPAS39,PDK1,SPARCL1,TNIK,OXA1L,ADCY8,SUPV3L1,AIFM1,COX6A2,DDX19B,PEX10,VPS11,U2AF1L4,ZNF385A,SNRNP25,GNG3,MXRA8,NLRP3,DHX57,ENPP6,NUDT2,AK8,PSMC3,TAF1D,HTRA1,POLL,RIMKLB,ZNF668,GPX4,RHEBL1,OTUB1,DDB1,POLR2G,RNF187,RBPJ,AHCYL1,ADAL,TMEM129,CCDC8,ASPSCR1,FASN,SF3B5,GLB1,HARS,ATF7,TTLL6,GPHN,ADRA1D,PPIH,C20ORF196,QARS,AZU1,MACROD2,PTPRM,PSMD1,ENDOV,PIGG,MRPL11,GLMN,ATR,PARL,EIF3F,COX8A,MAN1B1,FUCA1,RAD23A,GPC5,ALOX12B,TH,SGSH,PRKAG1,IDH2,DDX28,SLC25A10,TSPYL2,PKP3,THAP7,CIB1,ADSSL1,FAF1,RAB11B,PRMT3,PSMD13,PCYT2,RASA3,NDUFA13,GSAP,PLCD1,ZP3,FBLL1,ALG1L,SULT1A1,AMZ2,ENTPD6,RPL12,ZNF335,HSD17B8,CSNK2B,APOM,DDR1,NT5M,SARNP,NDUFS3,CPNE1,FIS1,PPME1,PHB2,SYCE3,WDR46,PPIL3,YAE1D1,EIF6,NAT6,UBE2V1,USP51,BCKDHA,CHCHD10,FXYD1,NDUFA7,NUDT18",1.36698257719581
"3","darkgrey",TRUE,6.22e-05,1644,470,81,0.172,0.049,"GO:0044281","BP",1,"small molecule metabolic process",2,"PON1,AASS,UQCRC1,RETSAT,ENTPD2,IDH3G,SDHA,PGM1,ACOX3,PRODH,TXN2,GSTZ1,MTHFD1,GSS,ABCD1,PON3,OGDH,ALDOC,PPARGC1A,MVK,FARSB,MECR,CTH,HMGCL,ACOT2,NT5C3A,SARDH,NT5C,TST,NDUFA10,ATPIF1,HACL1,MCCC2,FADS2,COX5B,FPGS,NDUFA9,NUDT7,G6PC3,PFKL,ALDH1L1,NDUFS6,FARS2,PTGES2,FADS1,PTS,PDK1,ADCY8,COX6A2,PLCD3,AK8,RIMKLB,GPX4,AHCYL1,ADAL,FASN,GLB1,HARS,GPHN,QARS,MACROD2,COX8A,FUCA1,ALOX12B,TH,PRKAG1,IDH2,SLC25A10,ADSSL1,PLCD1,SULT1A1,ENTPD6,OXCT2,HSD17B8,NT5M,NDUFS3,EIF6,BCKDHA,CHCHD10,NDUFA7,NUDT18",3.03885756764053
"4","darkgrey",TRUE,0.0206,9043,470,285,0.606,0.032,"GO:0071704","BP",1,"organic substance metabolic process",2,"PON1,ELAC2,LUC7L,AASS,RPS20,UQCRC1,ZDHHC6,HMGB3,RETSAT,TRIT1,GEMIN8,PHPT1,ENTPD2,USP36,MRPL43,ZNF275,PHKA1,DHX29,METTL22,IDH3G,PYGM,DRD4,FGF22,RNF126,PRKACA,SDHA,EXOSC7,PGM1,ACOX3,BLVRB,MUL1,GNPTG,ZNF268,RNF31,IGFALS,DDT,PRODH,CBY1,RPL3,TXN2,GSTZ1,MTHFD1,VRK1,APEX1,GSS,PYGB,ABHD12,CDK5RAP1,RNMT,RHOXF1,SUV39H1,ABCD1,RBBP7,USP11,PORCN,RBM3,CLN5,LMF1,GABPB1,LAPTM4B,CLIP3,PPP2R1A,PON3,OGDH,LIMK1,RPL28,RNF167,SLC9A3R1,ALDOC,PPARGC1A,PTPMT1,MVK,ENDOU,MRPL2,THBS4,DROSHA,FAM162A,TFCP2L1,INO80B,PPP1R7,FARSB,MECR,CTH,RLF,HMGCL,ERI3,DDX59,CPSF3,PIGZ,ACOT2,SOHLH2,ALG5,EXOSC8,NR2C1,NT5C3A,POLM,RECK,PFDN5,SARDH,INHA,SDC4,TOX2,NT5C,DTD1,TRAP1,NUP214,FBXL12,SMARCA4,SHFM1,TST,ORMDL1,NDUFA10,UBE2M,ATPIF1,HACL1,PPP1R1B,MCCC2,DCAF15,PTCD3,POLR3F,PEMT,SFTPD,DYDC2,BHLHE40,GSTM5,CCNH,RBMX2,FADS2,ADAM19,MDM2,ITM2C,COX5B,FPGS,MDC1,ATAT1,RTF1,CIR1,NUP54,NDUFA9,RDH16,HMG20A,NTRK3,NUDT7,G6PC3,FBXO15,PFKL,SUSD4,DUSP11,ALDH1L1,NDUFS6,FARS2,PTGES2,MSRB2,IMMP1L,FADS1,SIDT2,PTS,FOXO1,UBC,VIPAS39,PDK1,SPARCL1,TNIK,OXA1L,ADCY8,SUPV3L1,AIFM1,COX6A2,DDX19B,PEX10,ACTC1,VPS11,U2AF1L4,ZNF385A,PLCD3,SNRNP25,GNG3,MXRA8,NLRP3,DHX57,ENPP6,NUDT2,AK8,PSMC3,TAF1D,HTRA1,POLL,RIMKLB,ZNF668,GPX4,RHEBL1,OTUB1,DDB1,POLR2G,RNF187,RBPJ,AHCYL1,ADAL,TMEM129,CCDC8,ASPSCR1,FASN,SF3B5,GLB1,HARS,ATF7,TTLL6,GSTA4,GPHN,ADRA1D,PPIH,C20ORF196,QARS,AZU1,MACROD2,PTPRM,PSMD1,ENDOV,PIGG,MRPL11,GLMN,ATR,PARL,EIF3F,COX8A,MAN1B1,OPLAH,FUCA1,RAD23A,GPC5,ALOX12B,TH,SGSH,PRKAG1,IDH2,DDX28,SLC25A10,TSPYL2,PKP3,THAP7,CIB1,ADSSL1,FAF1,RAB11B,PRMT3,PSMD13,PCYT2,RASA3,NDUFA13,GSAP,PLCD1,ZP3,FBLL1,ALG1L,SULT1A1,AMZ2,ENTPD6,RPL12,ZNF335,OXCT2,HSD17B8,CSNK2B,APOM,DDR1,NT5M,SARNP,ZNF580,NDUFS3,CPNE1,FIS1,PPME1,PHB2,SYCE3,WDR46,PPIL3,YAE1D1,EIF6,NAT6,UBE2V1,USP51,BCKDHA,CHCHD10,FXYD1,NDUFA7,NUDT18",1.26232799050953
"5","darkgrey",TRUE,0.039,1991,470,83,0.177,0.042,"GO:0009056","BP",1,"catabolic process",2,"MPO,PON1,AASS,RPS20,CLEC16A,ENTPD2,USP36,PYGM,RNF126,PRKACA,EXOSC7,PGM1,ACOX3,BLVRB,SCFD1,PRODH,RPL3,TXN2,GSTZ1,APEX1,PYGB,ABHD12,ABCD1,CLN5,LAPTM4B,PPP2R1A,PON3,RPL28,ALDOC,NPRL2,MECR,CTH,HMGCL,EXOSC8,NT5C3A,SARDH,SDC4,NT5C,NUP214,TST,CHMP2A,ATPIF1,HACL1,MCCC2,MDM2,NUDT7,FBXO15,PFKL,ALDH1L1,SIDT2,FOXO1,UBC,SUPV3L1,VPS11,ENPP6,PSMC3,DDB1,POLR2G,RNF187,ADAL,TMEM129,GLB1,PSMD1,GLMN,MAN1B1,FUCA1,RAD23A,GPC5,SGSH,PRKAG1,PKP3,FAF1,PSMD13,NDUFA13,SULT1A1,ENTPD6,RPL12,OXCT2,NT5M,FIS1,EIF6,BCKDHA,NUDT18",3.57415318246847
"6","darkgrey",TRUE,0.00205,1639,470,76,0.162,0.046,"GO:1901575","BP",1,"organic substance catabolic process",3,"PON1,AASS,RPS20,ENTPD2,PYGM,RNF126,PRKACA,EXOSC7,PGM1,ACOX3,BLVRB,PRODH,RPL3,TXN2,GSTZ1,APEX1,PYGB,ABHD12,ABCD1,CLN5,LAPTM4B,PPP2R1A,PON3,RPL28,ALDOC,MECR,CTH,HMGCL,EXOSC8,NT5C3A,SARDH,SDC4,NT5C,NUP214,TST,ATPIF1,HACL1,MCCC2,MDM2,NUDT7,FBXO15,PFKL,ALDH1L1,SIDT2,FOXO1,UBC,SUPV3L1,VPS11,ENPP6,PSMC3,DDB1,POLR2G,RNF187,ADAL,TMEM129,GLB1,PSMD1,GLMN,MAN1B1,FUCA1,RAD23A,GPC5,SGSH,PRKAG1,PKP3,FAF1,PSMD13,NDUFA13,SULT1A1,ENTPD6,RPL12,OXCT2,NT5M,EIF6,BCKDHA,NUDT18",3.8077817577543
"7","darkgrey",TRUE,3.19e-05,346,470,30,0.064,0.087,"GO:0044282","BP",1,"small molecule catabolic process",3,"PON1,AASS,ENTPD2,PGM1,ACOX3,PRODH,TXN2,GSTZ1,ABCD1,PON3,ALDOC,MECR,CTH,HMGCL,NT5C3A,SARDH,NT5C,TST,HACL1,MCCC2,NUDT7,PFKL,ALDH1L1,ADAL,SULT1A1,ENTPD6,OXCT2,NT5M,BCKDHA,NUDT18",5.57417401310394
"8","darkgrey",TRUE,0.000518,436,470,32,0.068,0.073,"GO:0055114","BP",1,"oxidation-reduction process",2,"MPO,UQCRC1,RETSAT,PHKA1,PYGM,SDHA,PGM1,ACOX3,PYGB,ABCD1,OGDH,ALDOC,PPARGC1A,MECR,CHCHD5,TRAP1,NDUFA10,HACL1,COX5B,NDUFA9,PFKL,NDUFS6,OXA1L,COX6A2,GPX4,COX8A,ALOX12B,IDH2,SLC25A10,HSD17B8,NDUFS3,NDUFA7",4.62044271985946
"9","darkgrey",TRUE,0.000293,608,470,40,0.085,0.066,"GO:0055086","BP",1,"nucleobase-containing small molecule metabolic process",1,"UQCRC1,ENTPD2,SDHA,PGM1,GSTZ1,MTHFD1,OGDH,ALDOC,PPARGC1A,MVK,ACOT2,NT5C3A,NT5C,NDUFA10,ATPIF1,COX5B,NDUFA9,NUDT7,PFKL,NDUFS6,PDK1,ADCY8,COX6A2,AK8,AHCYL1,ADAL,FASN,GPHN,MACROD2,COX8A,PRKAG1,ADSSL1,SULT1A1,ENTPD6,NT5M,NDUFS3,EIF6,CHCHD10,NDUFA7,NUDT18",4.54125698370122
"10","darkgrey",TRUE,0.000532,8739,470,285,0.606,0.033,"GO:0044237","BP",1,"cellular metabolic process",1,"MPO,PON1,ELAC2,LUC7L,AASS,RPS20,UQCRC1,ZDHHC6,HMGB3,CLEC16A,RETSAT,TRIT1,GEMIN8,PHPT1,ENTPD2,USP36,MRPL43,ZNF275,PHKA1,DHX29,METTL22,IDH3G,PYGM,DRD4,FGF22,RNF126,PRKACA,SDHA,EXOSC7,PGM1,ACOX3,BLVRB,MUL1,GNPTG,ZNF268,RNF31,SCFD1,IGFALS,DDT,PRODH,CBY1,RPL3,TXN2,GSTZ1,MTHFD1,VRK1,APEX1,GSS,PYGB,ABHD12,CDK5RAP1,RNMT,RHOXF1,SUV39H1,ABCD1,RBBP7,USP11,PORCN,RBM3,CLN5,LMF1,GABPB1,LAPTM4B,CLIP3,PPP2R1A,PON3,OGDH,LIMK1,RPL28,RNF167,SLC9A3R1,ALDOC,PPARGC1A,PTPMT1,MVK,MRPL2,THBS4,DROSHA,FAM162A,NPRL2,TFCP2L1,INO80B,PPP1R7,FARSB,MECR,CTH,RLF,HMGCL,ERI3,DDX59,CPSF3,PIGZ,ACOT2,SOHLH2,ALG5,EXOSC8,NR2C1,NT5C3A,POLM,RECK,PFDN5,SARDH,INHA,SDC4,TOX2,NT5C,CHCHD5,DTD1,TRAP1,NUP214,FBXL12,SMARCA4,SHFM1,TST,ORMDL1,NDUFA10,CHMP2A,UBE2M,ATPIF1,HACL1,PPP1R1B,MCCC2,DCAF15,PTCD3,POLR3F,PEMT,SFTPD,DYDC2,BHLHE40,GSTM5,CCNH,RBMX2,FADS2,MDM2,ITM2C,COX5B,FPGS,MDC1,ATAT1,RTF1,CIR1,NDUFA9,HMG20A,NTRK3,NUDT7,G6PC3,FBXO15,PFKL,DUSP11,ALDH1L1,NDUFS6,FARS2,PTGES2,MSRB2,IMMP1L,FADS1,SIDT2,PTS,FOXO1,UBC,VIPAS39,PDK1,SPARCL1,TNIK,OXA1L,ADCY8,SUPV3L1,AIFM1,COX6A2,DDX19B,PEX10,VPS11,PPP1R35,U2AF1L4,ZNF385A,PLCD3,SNRNP25,GNG3,MXRA8,NLRP3,DHX57,ENPP6,COX6C,NUDT2,AK8,PSMC3,TAF1D,POLL,RIMKLB,ZNF668,GPX4,RHEBL1,OTUB1,DDB1,POLR2G,RNF187,RBPJ,AHCYL1,ADAL,TMEM129,CCDC8,ASPSCR1,FASN,SF3B5,GLB1,HARS,ATF7,TTLL6,GSTA4,GPHN,ADRA1D,PPIH,C20ORF196,QARS,AZU1,MACROD2,PTPRM,PSMD1,ENDOV,PIGG,MRPL11,GLMN,ATR,PARL,EIF3F,COX8A,MAN1B1,OPLAH,FUCA1,RAD23A,GPC5,ALOX12B,TH,SGSH,PRKAG1,IDH2,DDX28,SLC25A10,TSPYL2,PKP3,THAP7,CIB1,ADSSL1,FAF1,RAB11B,PRMT3,PSMD13,PCYT2,RASA3,NDUFA13,GSAP,PLCD1,ZP3,FBLL1,NOXA1,ALG1L,SULT1A1,ENTPD6,RPL12,ZNF335,OXCT2,HSD17B8,CSNK2B,APOM,DDR1,NT5M,SARNP,NDUFS3,CPNE1,FIS1,PPME1,PHB2,SYCE3,WDR46,PPIL3,YAE1D1,EIF6,NAT6,UBE2V1,USP51,BCKDHA,CHCHD10,FXYD1,NDUFA7,NUDT18",1.33189125738454
